0x00402340:0x004027bf,  tagged_types_tu_compatible_p
0x008c9510:0x008c9573,  sel_init_global_and_expr
0x008c9580:0x008c9795,  sel_finish_global_and_expr
0x008c97a0:0x008c9826,  sel_mark_hard_insn
0x008c9830:0x008c984f,  sel_clear_has_dependence
0x008c9850:0x008c9b3f,  has_dependence_p
0x008c9b40:0x008c9bc0,  tick_check_p
0x008c9bc0:0x008c9c03,  lhs_of_insn_equals_to_dest_p
0x008c9c10:0x008c9c3d,  insn_sid
0x008c9c40:0x008c9c73,  sel_insn_is_speculation_check
0x008c9c80:0x008c9d39,  get_dest_and_mode
0x008c9d40:0x008c9ddf,  sel_extend_global_bb_info
0x008c9de0:0x008c9e14,  sel_finish_global_bb_info
0x008c9e20:0x008c9e6b,  init_lv_sets
0x008c9e70:0x008c9edd,  free_lv_sets
0x008c9ee0:0x008c9ef6,  free_data_sets
0x008c9f00:0x008c9f1e,  exchange_data_sets
0x008c9f20:0x008ca0ff,  copy_data_sets
0x008ca100:0x008ca169,  sel_bb_head
0x008ca170:0x008ca1ed,  get_av_level
0x008ca1f0:0x008ca244,  get_av_set
0x008ca250:0x008ca272,  init_global_and_expr_for_bb
0x008ca280:0x008ca335,  delete_and_free_basic_block
0x008ca340:0x008ca549,  sel_remove_bb
0x008ca550:0x008ca731,  cfg_preds_1
0x008ca740:0x008ca84f,  get_seqno_by_preds
0x008ca850:0x008ca865,  sel_bb_head_p
0x008ca870:0x008ca8b6,  sel_bb_end
0x008ca8c0:0x008ca92c,  sel_bb_empty_or_nop_p
0x008ca930:0x008cac14,  _eligible_successor_edge_p
0x008cac20:0x008cb04f,  get_all_loop_exits
0x008cb050:0x008cb3d6,  _succ_iter_cond.isra.41.constprop.63
0x008cb3e0:0x008cbc06,  merge_fences
0x008cbc10:0x008cbd38,  move_fence_to_fences
0x008cbd40:0x008cbe35,  add_to_fences
0x008cbe40:0x008cbf1f,  add_clean_fence_to_fences
0x008cbf20:0x008cc192,  add_dirty_fence_to_fences
0x008cc1a0:0x008ccd95,  init_fences
0x008ccda0:0x008ccdee,  find_new_jump
0x008ccdf0:0x008cce05,  sel_bb_end_p
0x008cce10:0x008cce24,  sel_bb_empty_p
0x008cce30:0x008cce63,  in_current_region_p
0x008cce70:0x008ccf14,  fallthru_bb_of_jump
0x008ccf20:0x008ccf84,  sel_init_bbs
0x008ccf90:0x008cd11d,  sel_add_bb
0x008cd120:0x008cd2cc,  sel_insn_has_single_succ_p
0x008cd2d0:0x008cd3da,  free_succs_info
0x008cd3e0:0x008cde39,  compute_succs_info
0x008cde40:0x008cdec9,  sel_num_cfg_preds_gt_1
0x008cded0:0x008ce9fa,  bookkeeping_can_be_created_if_moved_through_p
0x008cea00:0x008ceb7d,  bb_ends_ebb_p
0x008ceb80:0x008cec09,  in_same_ebb_p
0x008cec10:0x008cece2,  clear_outdated_rtx_info
0x008cecf0:0x008ced24,  free_bb_note_pool
0x008ced30:0x008ced8c,  alloc_sched_pools
0x008ced90:0x008cee3d,  free_sched_pools
0x008cee40:0x008cef16,  sel_register_cfg_hooks
0x008cef20:0x008cef65,  sel_unregister_cfg_hooks
0x008cef70:0x008cf03d,  create_insn_rtx_from_pattern
0x008cf040:0x008cf0a0,  create_vinsn_from_insn_rtx
0x008cf0a0:0x008cf0f5,  create_copy_of_insn_rtx
0x008cf100:0x008cf183,  vinsn_copy
0x008cf190:0x008cf1df,  change_vinsn_in_expr
0x008cf1e0:0x008cf231,  set_insn_init
0x008cf240:0x008cf8dd,  sel_init_new_insn
0x008cf8e0:0x008cf979,  get_nop_from_pool
0x008cf980:0x008cf9f4,  sel_gen_insn_from_rtx_after
0x008cfa00:0x008cfa90,  sel_gen_recovery_insn_from_rtx_after
0x008cfa90:0x008cfae5,  sel_gen_insn_from_expr_after
0x008cfaf0:0x008cfc6a,  sel_split_edge
0x008cfc70:0x008cfe86,  sel_create_recovery_block
0x008cfe90:0x008cff69,  sel_redirect_edge_and_branch_force
0x008cff70:0x008d0072,  sel_redirect_edge_and_branch
0x008d0080:0x008d0260,  remove_empty_bb
0x008d0260:0x008d0436,  sel_remove_empty_bb
0x008d0440:0x008d0540,  speculate_expr
0x008d0540:0x008d07a8,  merge_expr_data
0x008d07b0:0x008d084e,  merge_expr
0x008d0850:0x008d0901,  merge_with_other_exprs
0x008d0910:0x008d09cb,  av_set_union_and_clear
0x008d09d0:0x008d0c63,  av_set_union_and_live
0x008d0c70:0x008d0cec,  setup_nop_and_exit_insns
0x008d0cf0:0x008d0d07,  free_nop_and_exit_insns
0x008d0d10:0x008d0d77,  setup_nop_vinsn
0x008d0d80:0x008d0dc1,  free_nop_vinsn
0x008d0dd0:0x008d0df2,  sel_set_sched_flags
0x008d0e00:0x008d0ec5,  sel_setup_sched_infos
0x008d0ed0:0x008d0f8c,  make_region_from_loop_preheader
0x008d0f90:0x008d0fd4,  sel_init_pipelining
0x008d0fe0:0x008d1003,  get_loop_nest_for_rgn
0x008d1010:0x008d107e,  considered_for_pipelining_p
0x008d1080:0x008d1135,  change_loops_latches
0x008d1140:0x008d1177,  sel_merge_blocks
0x008d1180:0x008d1564,  maybe_tidy_empty_bb
0x008d1570:0x008d16ab,  sel_split_block
0x008d16b0:0x008d179c,  sel_finish_pipelining
0x008d17a0:0x008d1eaf,  sel_find_rgns
0x008d1eb0:0x008d1f63,  sel_add_loop_preheaders
0x008d1f70:0x008d2070,  sel_is_loop_preheader_p
0x008d2070:0x008d20f2,  purge_empty_blocks
0x008d2100:0x008d214d,  jump_leads_only_to_bb_p
0x008d2150:0x008d2446,  tidy_control_flow
0x008d2450:0x008d2652,  sel_remove_insn
0x008d2660:0x008d26fd,  return_nop_to_pool
0x008d2700:0x008d2c31,  sel_finish_bbs
0x008d2c40:0x008d2c79,  switch_dump
0x008d2c80:0x008d2cef,  print_hard_reg_set
0x008d2cf0:0x008d2df3,  replace_str_in_buf
0x008d2e00:0x008d2e0f,  sel_print_rtl
0x008d2e10:0x008d32e6,  dump_insn_rtx_1
0x008d32f0:0x008d32fa,  dump_insn_rtx
0x008d3300:0x008d3410,  debug_insn_rtx
0x008d3410:0x008d387c,  dump_vinsn_1
0x008d3880:0x008d388a,  dump_vinsn
0x008d3890:0x008d39a0,  debug_vinsn
0x008d39a0:0x008d41b5,  dump_expr_1
0x008d41c0:0x008d41ca,  dump_expr
0x008d41d0:0x008d42e0,  debug_expr
0x008d42e0:0x008d47e6,  dump_insn_1
0x008d47f0:0x008d482a,  sel_dump_cfg_insn
0x008d4830:0x008d483a,  dump_insn
0x008d4840:0x008d4950,  debug_insn
0x008d4950:0x008d4abc,  dump_av_set
0x008d4ac0:0x008d5038,  dump_lv_set
0x008d5040:0x008d5242,  dump_blist
0x008d5250:0x008d5358,  dump_flist
0x008d5360:0x008d54b5,  dump_insn_vector
0x008d54c0:0x008d54d2,  dump_hard_reg_set
0x008d54e0:0x008d55a3,  sel_print_insn
0x008d55b0:0x008d55ec,  sel_prepare_string_for_dot_label
0x008d55f0:0x008d5603,  setup_dump_cfg_params
0x008d5610:0x008d5e70,  sel_debug_cfg_1
0x008d5e70:0x008d5f78,  debug_av_set
0x008d5f80:0x008d6088,  debug_lv_set
0x008d6090:0x008d61b0,  debug_ilist
0x008d61b0:0x008d62b8,  debug_blist
0x008d62c0:0x008d63c8,  debug_insn_vector
0x008d63d0:0x008d64e8,  debug_hard_reg_set
0x008d64f0:0x008d64fa,  sel_debug_cfg
0x008d6500:0x008d65a4,  debug_mem_addr_value
0x008d65b0:0x008d65b9,  move_op_after_merge_succs
0x008d65c0:0x008d65cc,  move_op_on_enter
0x008d65d0:0x008d666c,  ei_next
0x008d6670:0x008d6784,  find_block_for_bookkeeping
0x008d6790:0x008d691e,  sel_target_adjust_priority
0x008d6920:0x008d6b25,  put_TImodes
0x008d6b30:0x008d6b9c,  sel_bb_empty_or_nop_p
0x008d6ba0:0x008d6db2,  _eligible_successor_edge_p
0x008d6dc0:0x008d6efa,  update_bitmap_cache
0x008d6f00:0x008d6f97,  emit_insn_from_expr_after
0x008d6fa0:0x008d71cb,  debug_state
0x008d71d0:0x008d735c,  is_ineligible_successor
0x008d7360:0x008d7705,  try_bitmap_cache
0x008d7710:0x008d7752,  can_speculate_dep_p
0x008d7760:0x008d796d,  sel_rank_for_schedule
0x008d7970:0x008d7b76,  substitute_reg_in_expr
0x008d7b80:0x008d7b96,  move_op_orig_expr_not_found
0x008d7ba0:0x008d7c16,  vinsn_vec_clear
0x008d7c20:0x008d7fd1,  undo_transformations
0x008d7fe0:0x008d8052,  estimate_insn_cost
0x008d8060:0x008d820f,  advance_one_cycle
0x008d8210:0x008d8276,  stall_for_cycles
0x008d8280:0x008d8451,  advance_state_on_fence
0x008d8460:0x008d89b7,  reset_sched_cycles_in_current_ebb
0x008d89c0:0x008d8a13,  can_substitute_through_p.isra.10.part.11
0x008d8a20:0x008d8a7d,  fur_on_enter
0x008d8a80:0x008d9213,  create_block_for_bookkeeping.isra.20
0x008d9220:0x008d94ba,  find_place_for_bookkeeping
0x008d94c0:0x008d97e2,  generate_bookkeeping_insn
0x008d97f0:0x008d9832,  fur_at_first_insn
0x008d9840:0x008d9a8b,  try_transformation_cache.isra.25
0x008d9a90:0x008d9b99,  fur_orig_expr_not_found
0x008d9ba0:0x008d9c2b,  count_occurrences_1
0x008d9c30:0x008d9c99,  move_op_merge_succs
0x008d9ca0:0x008d9cf8,  replace_dest_with_reg_in_expr
0x008d9d00:0x008d9f49,  try_replace_dest_reg
0x008d9f50:0x008da112,  remove_insns_that_need_bookkeeping.isra.41
0x008da120:0x008da1a0,  vinsn_vec_has_expr_p.isra.43
0x008da1a0:0x008da831,  move_op_orig_expr_found
0x008da840:0x008da895,  vinsn_vec_add.isra.29
0x008da8a0:0x008da952,  moveup_set_inside_insn_group.constprop.61
0x008da960:0x008daca2,  update_fence_and_insn
0x008dacb0:0x008db03b,  invoke_dfa_lookahead_guard
0x008db040:0x008db370,  choose_best_insn
0x008db370:0x008db64b,  find_ebb_boundaries
0x008db650:0x008dba0f,  get_all_loop_exits
0x008dba10:0x008dbc8c,  calculate_privileged_insns
0x008dbc90:0x008dc019,  moving_insn_creates_bookkeeping_block_p.isra.26
0x008dc020:0x008dcc38,  moveup_expr_cached
0x008dcc40:0x008dd539,  compute_av_set_inside_bb
0x008dd540:0x008ddc54,  compute_av_set_at_bb_end
0x008ddc60:0x008de004,  compute_av_set_on_boundaries.isra.40
0x008de010:0x008de29a,  find_sequential_best_exprs
0x008de2a0:0x008dea20,  _succ_iter_cond.isra.38.constprop.65
0x008dea20:0x008e0218,  code_motion_path_driver
0x008e0220:0x008e2617,  fill_vec_av_set
0x008e2620:0x008e3224,  find_best_expr
0x008e3230:0x008e3941,  extract_new_fences_from
0x008e3950:0x008e3b2e,  calculate_new_fences
0x008e3b30:0x008e468b,  init_seqno_1
0x008e4690:0x008e48c1,  init_seqno
0x008e48d0:0x008e4d2a,  update_boundaries.isra.49
0x008e4d30:0x008e5019,  compute_live
0x008e5020:0x008e5239,  compute_live_after_bb
0x008e5240:0x008e52b6,  update_data_sets
0x008e52c0:0x008e5605,  move_cond_jump.isra.51
0x008e5610:0x008e5cf1,  schedule_expr_on_boundary
0x008e5d00:0x008e6210,  fill_insns
0x008e6210:0x008e643c,  schedule_on_fences
0x008e6440:0x008e685c,  sel_sched_region_2
0x008e6860:0x008e6a3a,  move_op_at_first_insn
0x008e6a40:0x008e6a8e,  move_op_ascend
0x008e6a90:0x008e6ab8,  fur_merge_succs
0x008e6ac0:0x008e6ea3,  fur_orig_expr_found
0x008e6eb0:0x008e7032,  sel_add_to_insn_priority
0x008e7040:0x008e7de0,  sel_sched_region
0x008e7de0:0x008e7df8,  maybe_skip_selective_scheduling
0x008e7e00:0x008e7f72,  run_selective_scheduling
0x008e7f80:0x008e8069,  expr_defined_in_loop_p
0x008e8070:0x008e80e5,  debug_rename_map_1
0x008e80f0:0x008e8143,  debug_ivtype_map_1
0x008e8150:0x008e81ca,  get_rename
0x008e81d0:0x008e825d,  rename_variables_in_expr
0x008e8260:0x008e8310,  convert_for_phi_arg.isra.39
0x008e8310:0x008e8432,  add_guard_exit_phis
0x008e8440:0x008e8605,  add_loop_exit_phis
0x008e8610:0x008e880f,  get_vdef_before_sese
0x008e8810:0x008e891d,  sese_build_liveouts_use.part.29
0x008e8920:0x008e90ed,  expand_scalar_variables_ssa_name
0x008e90f0:0x008e9445,  expand_scalar_variables_expr
0x008e9450:0x008e966f,  expand_scalar_variables_stmt
0x008e9670:0x008e967c,  debug_rename_map
0x008e9680:0x008e9687,  rename_map_elt_info
0x008e9690:0x008e969d,  eq_rename_map_elts
0x008e96a0:0x008e96ac,  debug_ivtype_map
0x008e96b0:0x008e96ba,  ivtype_map_elt_info
0x008e96c0:0x008e96cf,  eq_ivtype_map_elts
0x008e96d0:0x008e98a4,  build_sese_loop_nests
0x008e98b0:0x008e9905,  new_sese
0x008e9910:0x008e9953,  free_sese
0x008e9960:0x008e9f18,  sese_insert_phis_for_liveouts
0x008e9f20:0x008e9f9c,  set_rename
0x008e9fa0:0x008ea0e1,  rename_nb_iterations
0x008ea0f0:0x008ea14c,  rename_sese_parameters
0x008ea150:0x008ea68e,  sese_adjust_liveout_phis
0x008ea690:0x008ea723,  get_true_edge_from_guard_bb
0x008ea730:0x008ea7c3,  get_false_edge_from_guard_bb
0x008ea7d0:0x008ea89c,  insert_loop_close_phis
0x008ea8a0:0x008ea90a,  insert_guard_phis
0x008ea910:0x008eaecc,  copy_bb_and_scalar_dependences
0x008eaed0:0x008eaff9,  outermost_loop_in_sese
0x008eb000:0x008eb1ed,  if_region_set_false_region
0x008eb1f0:0x008eb3ac,  create_if_region_on_edge
0x008eb3b0:0x008eb44a,  move_sese_in_condition
0x008eb450:0x008eb5bd,  set_ifsese_condition
0x008eb5c0:0x008eb89e,  scalar_evolution_in_region
0x008eb8a0:0x008eb8d8,  sha1_init_ctx
0x008eb8e0:0x008eb90a,  sha1_read_ctx
0x008eb910:0x008eccf6,  sha1_process_block
0x008ecd00:0x008ece3c,  sha1_finish_ctx
0x008ece40:0x008ed141,  sha1_process_bytes
0x008ed150:0x008ed1e1,  sha1_buffer
0x008ed1f0:0x008ed31a,  sha1_stream
0x008ed320:0x008ed376,  plus_minus_operand_p
0x008ed380:0x008ed454,  comparison_result
0x008ed460:0x008edd4d,  simplify_immed_subreg
0x008edd50:0x008edda8,  simplify_plus_minus_op_data_cmp
0x008eddb0:0x008ede36,  mode_signbit_p.part.3
0x008ede40:0x008ede55,  mode_signbit_p
0x008ede60:0x008ee0e4,  delegitimize_mem_from_attrs
0x008ee0f0:0x008ee226,  simplify_rtx
0x008ee230:0x008ee944,  simplify_relational_operation
0x008ee950:0x008ee999,  simplify_gen_relational
0x008ee9a0:0x008ef6f0,  simplify_unary_operation
0x008ef6f0:0x008ef720,  simplify_gen_unary
0x008ef720:0x008f0a99,  simplify_const_unary_operation
0x008f0aa0:0x008f3e0d,  simplify_binary_operation
0x008f3e10:0x008f3e8a,  simplify_gen_binary
0x008f3e90:0x008f47fb,  simplify_subreg
0x008f4800:0x008f49a6,  avoid_constant_pool_reference
0x008f49b0:0x008f4a24,  simplify_gen_subreg
0x008f4a30:0x008f4b41,  simplify_associative_operation
0x008f4b50:0x008f592f,  simplify_const_binary_operation
0x008f5930:0x008f61e8,  simplify_plus_minus
0x008f61f0:0x008f6f23,  simplify_const_relational_operation
0x008f6f30:0x008f7636,  simplify_ternary_operation
0x008f7640:0x008f768a,  simplify_gen_ternary
0x008f7690:0x008f7c78,  simplify_replace_fn_rtx
0x008f7c80:0x008f7c8a,  simplify_replace_rtx
0x008f7c90:0x008f7ded,  sort_pointers
0x008f7df0:0x008f7e70,  spaces
0x008f7e70:0x008f7ea6,  sparseset_copy.part.8
0x008f7eb0:0x008f7ee6,  sparseset_alloc
0x008f7ef0:0x008f7faf,  sparseset_clear_bit
0x008f7fb0:0x008f7fca,  sparseset_copy
0x008f7fd0:0x008f81e1,  sparseset_and
0x008f81f0:0x008f8426,  sparseset_and_compl
0x008f8430:0x008f85ae,  sparseset_ior
0x008f85b0:0x008f8676,  sparseset_equal_p
0x008f8680:0x008f86f0,  splay_tree_foreach_helper
0x008f86f0:0x008f86f5,  splay_tree_xmalloc_deallocate
0x008f8700:0x008f8708,  splay_tree_xmalloc_allocate
0x008f8710:0x008f88b5,  splay_tree_splay.part.0
0x008f88c0:0x008f8907,  splay_tree_new
0x008f8910:0x008f8968,  splay_tree_new_with_allocator
0x008f8970:0x008f8a5f,  splay_tree_delete
0x008f8a60:0x008f8b61,  splay_tree_insert
0x008f8b70:0x008f8bf6,  splay_tree_remove
0x008f8c00:0x008f8c4c,  splay_tree_lookup
0x008f8c50:0x008f8c71,  splay_tree_max
0x008f8c80:0x008f8ca1,  splay_tree_min
0x008f8cb0:0x008f8d07,  splay_tree_predecessor
0x008f8d10:0x008f8d77,  splay_tree_successor
0x008f8d80:0x008f8d8e,  splay_tree_foreach
0x008f8d90:0x008f8da0,  splay_tree_compare_ints
0x008f8da0:0x008f8db1,  splay_tree_compare_pointers
0x008f8dc0:0x008f8e90,  normalize
0x008f8e90:0x008f8ea8,  dump_sreal
0x008f8eb0:0x008f8ebf,  sreal_init
0x008f8ec0:0x008f8f0b,  sreal_to_int
0x008f8f10:0x008f8f3f,  sreal_compare
0x008f8f40:0x008f9063,  sreal_add
0x008f9070:0x008f91ab,  sreal_sub
0x008f91b0:0x008f9209,  sreal_mul
0x008f9210:0x008f926e,  sreal_div
0x008f9270:0x008f92aa,  notice_stack_pointer_modification_1
0x008f92b0:0x008f93a2,  rest_of_handle_stack_ptr_mod
0x008f93b0:0x008f93c1,  statistics_fini_pass_3
0x008f93d0:0x008f9434,  statistics_fini_pass_1
0x008f9440:0x008f951f,  statistics_fini_pass_2
0x008f9520:0x008f958e,  statistics_fini_1
0x008f9590:0x008f95a5,  hash_statistics_free
0x008f95b0:0x008f95dc,  hash_statistics_eq
0x008f95e0:0x008f95f1,  hash_statistics_hash
0x008f9600:0x008f96e3,  curr_statistics_hash
0x008f96f0:0x008f97a0,  lookup_or_add_counter
0x008f97a0:0x008f9882,  statistics_fini_pass
0x008f9890:0x008f9932,  statistics_fini
0x008f9940:0x008f9966,  statistics_early_init
0x008f9970:0x008f99a1,  statistics_init
0x008f99b0:0x008f9a97,  statistics_counter_event
0x008f9aa0:0x008f9b67,  statistics_histogram_event
0x008f9b70:0x008f9c20,  decl_overlaps_hard_reg_set_p
0x008f9c20:0x008f9c8a,  tree_conflicts_with_clobbers_p
0x008f9c90:0x008f9e22,  resolve_operand_name_1
0x008f9e30:0x008fa03e,  balance_case_nodes
0x008fa040:0x008fa05f,  case_bit_test_cmp
0x008fa060:0x008fa0ec,  node_has_high_bound.isra.9
0x008fa0f0:0x008fa17d,  node_has_low_bound.isra.11
0x008fa180:0x008fa1b4,  node_is_bounded
0x008fa1c0:0x008fa258,  label_rtx
0x008fa260:0x008fa2be,  force_label_rtx
0x008fa2c0:0x008fa2df,  emit_jump
0x008fa2e0:0x008fa2fb,  expand_null_return_1
0x008fa300:0x008fa3f6,  expand_value_return
0x008fa400:0x008fa42f,  expand_computed_goto
0x008fa430:0x008fa5d5,  expand_label
0x008fa5e0:0x008faff3,  emit_case_nodes
0x008fb000:0x008fb015,  expand_goto
0x008fb020:0x008fb23d,  parse_output_constraint
0x008fb240:0x008fb4d1,  parse_input_constraint
0x008fb4e0:0x008fb505,  tree_overlaps_hard_reg_set
0x008fb510:0x008fb858,  resolve_asm_operand_names
0x008fb860:0x008fcceb,  expand_asm_operands
0x008fccf0:0x008fd331,  expand_asm_stmt
0x008fd340:0x008fd426,  expand_expr_stmt
0x008fd430:0x008fd555,  warn_if_unused_value
0x008fd560:0x008fd572,  expand_null_return
0x008fd580:0x008fd5c0,  expand_naked_return
0x008fd5c0:0x008fdaa7,  expand_return
0x008fdab0:0x008fde08,  expand_decl
0x008fde10:0x008fde5b,  expand_stack_save
0x008fde60:0x008fde91,  expand_stack_restore
0x008fdea0:0x008ff13b,  expand_case
0x008ff140:0x008ff1d8,  copy_self_referential_tree_r
0x008ff1e0:0x008ff1eb,  internal_reference_types
0x008ff1f0:0x008ff203,  get_pending_sizes
0x008ff210:0x008ff245,  put_pending_size
0x008ff250:0x008ff27b,  put_pending_sizes
0x008ff280:0x008ff766,  variable_size
0x008ff770:0x008ff80c,  finalize_size_functions
0x008ff810:0x008ff872,  mode_for_size
0x008ff880:0x008ff90d,  mode_for_size_tree
0x008ff910:0x008ff96c,  smallest_mode_for_size
0x008ff970:0x008ff9f9,  int_mode_for_mode
0x008ffa00:0x008ffa37,  get_mode_alignment
0x008ffa40:0x008ffabb,  start_record_layout
0x008ffac0:0x008ffb0b,  bit_from_pos
0x008ffb10:0x008ffb4e,  byte_from_pos
0x008ffb50:0x008ffbe4,  pos_from_bit
0x008ffbf0:0x008ffcb1,  normalize_offset
0x008ffcc0:0x008ffdb6,  debug_rli
0x008ffdc0:0x008ffdd0,  normalize_rli
0x008ffdd0:0x008ffddd,  rli_size_unit_so_far
0x008ffde0:0x008ffded,  rli_size_so_far
0x008ffdf0:0x008ffeec,  vector_type_mode
0x008ffef0:0x009004e6,  layout_decl
0x009004f0:0x0090052a,  relayout_decl
0x00900530:0x00900797,  update_alignment_for_field
0x009007a0:0x00901277,  place_field
0x00901280:0x0090140d,  compute_record_mode
0x00901410:0x00901642,  finalize_type_size
0x00901650:0x009018b7,  finish_record_layout
0x009018c0:0x009021a4,  layout_type
0x009021b0:0x0090223e,  finish_builtin_struct
0x00902240:0x0090231c,  make_fract_type
0x00902320:0x009023fc,  make_accum_type
0x00902400:0x009024f9,  set_min_and_max_values_for_integral_type
0x00902500:0x009025e9,  initialize_sizetypes
0x009025f0:0x0090261a,  fixup_signed_type
0x00902620:0x0090265a,  make_signed_type
0x00902660:0x00902691,  fixup_unsigned_type
0x009026a0:0x009026da,  make_unsigned_type
0x009026e0:0x00902979,  set_sizetype
0x00902980:0x00902b14,  get_best_mode
0x00902b20:0x00902bb6,  get_mode_bounds
0x00902bc0:0x00902bd2,  pre_st_expr_eq
0x00902be0:0x00902c2c,  pre_st_expr_hash
0x00902c30:0x00902c58,  extract_mentioned_regs_1
0x00902c60:0x00902df9,  find_loads
0x00902e00:0x00902e59,  gate_rtl_store_motion
0x00902e60:0x009030d1,  store_killed_in_insn
0x009030e0:0x009031a2,  store_killed_after.isra.4
0x009031b0:0x00903773,  replace_store_insn
0x00903780:0x00904c49,  execute_rtl_store_motion
0x00904c50:0x00904c52,  gt_pch_p_S
0x00904c60:0x00904d5c,  gt_pch_p_16string_pool_data
0x00904d60:0x00904d65,  stringpool_ggc_alloc
0x00904d70:0x00904d87,  alloc_node
0x00904d90:0x00904db6,  mark_ident
0x00904dc0:0x00904dda,  maybe_delete_ident
0x00904de0:0x00904e5e,  gt_ggc_mx_string_pool_data
0x00904e60:0x00904ee7,  gt_pch_nx_string_pool_data
0x00904ef0:0x00904f1a,  init_stringpool
0x00904f20:0x00904f9a,  ggc_alloc_string
0x00904fa0:0x00904fc6,  get_identifier
0x00904fd0:0x00904ff4,  get_identifier_with_length
0x00905000:0x00905034,  maybe_get_identifier
0x00905040:0x0090504c,  stringpool_statistics
0x00905050:0x00905063,  ggc_mark_stringpool
0x00905070:0x00905083,  ggc_purge_stringpool
0x00905090:0x009050a2,  gt_pch_n_S
0x009050b0:0x00905106,  gt_pch_save_stringpool
0x00905110:0x00905112,  gt_pch_fixup_stringpool
0x00905120:0x00905153,  gt_pch_restore_stringpool
0x00905160:0x00905214,  init_signal_tables
0x00905220:0x00905257,  signo_max
0x00905260:0x009052f2,  strsigno
0x00905300:0x0090536f,  strtosigno
0x00905370:0x00905373,  objc_is_class_name
0x00905380:0x00905383,  objc_is_id
0x00905390:0x00905393,  objc_is_object_ptr
0x009053a0:0x009053a4,  objc_lookup_ivar
0x009053b0:0x009053b2,  objc_check_decl
0x009053c0:0x009053c3,  objc_is_reserved_word
0x009053d0:0x009053d3,  objc_compare_types
0x009053e0:0x009053e2,  objc_volatilize_decl
0x009053f0:0x009053f3,  objc_type_quals_match
0x00905400:0x00905404,  objc_rewrite_function_call
0x00905410:0x00905413,  objc_message_selector
0x00905420:0x00905422,  objc_declare_alias
0x00905430:0x00905432,  objc_declare_class
0x00905440:0x00905442,  objc_declare_protocols
0x00905450:0x00905452,  objc_start_protocol
0x00905460:0x00905462,  objc_start_class_interface
0x00905470:0x00905472,  objc_start_category_interface
0x00905480:0x00905482,  objc_continue_interface
0x00905490:0x00905492,  objc_finish_interface
0x009054a0:0x009054a2,  objc_add_instance_variable
0x009054b0:0x009054b2,  objc_set_visibility
0x009054c0:0x009054c2,  objc_set_method_type
0x009054d0:0x009054d2,  objc_start_class_implementation
0x009054e0:0x009054e2,  objc_start_category_implementation
0x009054f0:0x009054f2,  objc_continue_implementation
0x00905500:0x00905502,  objc_clear_super_receiver
0x00905510:0x00905512,  objc_finish_implementation
0x00905520:0x00905522,  objc_add_method_declaration
0x00905530:0x00905532,  objc_start_method_definition
0x00905540:0x00905542,  objc_finish_method_definition
0x00905550:0x00905553,  objc_build_keyword_decl
0x00905560:0x00905563,  objc_build_method_signature
0x00905570:0x00905573,  objc_build_encode_expr
0x00905580:0x00905583,  objc_build_protocol_expr
0x00905590:0x00905593,  objc_build_selector_expr
0x009055a0:0x009055a3,  objc_build_message_expr
0x009055b0:0x009055b3,  objc_build_string_object
0x009055c0:0x009055c3,  objc_get_class_reference
0x009055d0:0x009055d3,  objc_get_protocol_qualified_type
0x009055e0:0x009055e3,  objc_static_init_needed_p
0x009055f0:0x009055f3,  objc_generate_static_init_call
0x00905600:0x00905606,  objc_is_public
0x00905610:0x00905613,  objc_get_class_ivars
0x00905620:0x00905623,  objc_build_throw_stmt
0x00905630:0x00905633,  objc_build_synchronized
0x00905640:0x00905642,  objc_begin_try_stmt
0x00905650:0x00905652,  objc_begin_catch_clause
0x00905660:0x00905662,  objc_finish_catch_clause
0x00905670:0x00905672,  objc_build_finally_clause
0x00905680:0x00905683,  objc_finish_try_stmt
0x00905690:0x00905693,  objc_generate_write_barrier
0x009056a0:0x009056a2,  default_setup_incoming_varargs
0x009056b0:0x009056e3,  default_addr_space_pointer_mode
0x009056f0:0x00905722,  default_addr_space_address_mode
0x00905730:0x0090574f,  default_legitimate_address_p
0x00905750:0x00905761,  default_external_libcall
0x00905770:0x009057ec,  default_unspec_may_trap_p
0x009057f0:0x00905805,  default_promote_function_mode
0x00905810:0x00905815,  default_promote_function_mode_always_promote
0x00905820:0x0090582b,  default_cc_modes_compatible
0x00905830:0x00905854,  default_return_in_memory
0x00905860:0x00905864,  default_legitimize_address
0x00905870:0x0090588c,  default_expand_builtin_saveregs
0x00905890:0x00905898,  default_builtin_setjmp_frame_value
0x009058a0:0x009058a3,  hook_bool_CUMULATIVE_ARGS_false
0x009058b0:0x009058bf,  default_pretend_outgoing_varargs_named
0x009058c0:0x009058c6,  default_eh_return_filter_mode
0x009058d0:0x009058d7,  default_libgcc_cmp_return_mode
0x009058e0:0x009058e7,  default_libgcc_shift_count_mode
0x009058f0:0x009058f7,  default_unwind_word_mode
0x00905900:0x00905903,  default_shift_truncation_mask
0x00905910:0x0090592d,  default_min_divisions_for_recip_mul
0x00905930:0x00905933,  default_mode_rep_extended
0x00905940:0x00905946,  hook_bool_CUMULATIVE_ARGS_true
0x00905950:0x00905953,  default_mode_for_suffix
0x00905960:0x00905968,  default_cxx_guard_type
0x00905970:0x009059d3,  default_cxx_get_cookie_size
0x009059e0:0x009059eb,  hook_pass_by_reference_must_pass_in_stack
0x009059f0:0x009059f3,  hook_callee_copies_named
