0x00402570:0x00402590, _ZN21POVMS_MessageReceiver17FunctionHandlerOO4CallER13POVMS_MessageS2_i.part.0
0x004a9eb0:0x004ab882, _ZN3povL23All_Prism_IntersectionsEPNS_13Object_StructEPNS_10Ray_StructEPNS_13istack_structE
0x004ab890:0x004ab938, _ZN3povL12Rotate_PrismEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004ab940:0x004ab9e8, _ZN3povL15Translate_PrismEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004ab9f0:0x004aba98, _ZN3povL11Scale_PrismEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004abaa0:0x004abb45, _ZN3povL15Transform_PrismEPNS_13Object_StructEPNS_16Transform_StructE
0x004abb50:0x004abeb2, _ZN3povL12Inside_PrismEPdPNS_13Object_StructE
0x004abec0:0x004ac005, _ZN3pov12Create_PrismEv
0x004ac010:0x004ac084, _ZN3povL10Copy_PrismEPNS_13Object_StructE
0x004ac090:0x004ac117, _ZN3pov18Compute_Prism_BBoxEPNS_12Prism_StructE
0x004ac120:0x004ad1fc, _ZN3pov13Compute_PrismEPNS_12Prism_StructEPA2_d
0x004ad200:0x004ad280, _ZN3povL14Inside_QuadricEPdPNS_13Object_StructE
0x004ad280:0x004ad34f, _ZN3povL14Invert_QuadricEPNS_13Object_StructE
0x004ad350:0x004ad35f, _ZN3povL15Destroy_QuadricEPNS_13Object_StructE
0x004ad360:0x004ad522, _ZN3povL17Transform_QuadricEPNS_13Object_StructEPNS_16Transform_StructE
0x004ad530:0x004ad66c, _ZN3povL14Quadric_NormalEPdPNS_13Object_StructEPNS_10istk_entryE
0x004ad670:0x004adace, _ZN3povL25All_Quadric_IntersectionsEPNS_13Object_StructEPNS_10Ray_StructEPNS_13istack_structE
0x004adad0:0x004adc92, _ZN3povL13Scale_QuadricEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004adca0:0x004ade62, _ZN3povL17Translate_QuadricEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004ade70:0x004ae032, _ZN3povL14Rotate_QuadricEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004ae040:0x004ae161, _ZN3povL12Copy_QuadricEPNS_13Object_StructE
0x004ae170:0x004ae286, _ZN3pov14Create_QuadricEv
0x004ae290:0x004ae49c, _ZN3pov21Compute_Plane_Min_MaxEPNS_12Plane_StructEPdS2_
0x004ae4a0:0x004b1fdd, _ZN3pov20Compute_Quadric_BBoxEPNS_14Quadric_StructEPdS2_
0x004b1fe0:0x004b2113, _ZN3pov12Iteration_z3EPdPNS_14Fractal_StructE
0x004b2120:0x004b2243, _ZN3pov15Iteration_JuliaEPdPNS_14Fractal_StructE
0x004b2250:0x004b24e6, _ZN3pov14D_Iteration_z3EPdPNS_14Fractal_StructES0_
0x004b24f0:0x004b2780, _ZN3pov17D_Iteration_JuliaEPdPNS_14Fractal_StructES0_
0x004b2780:0x004b29f6, _ZN3pov14Normal_Calc_z3EPdiPNS_14Fractal_StructE
0x004b2a00:0x004b2c39, _ZN3pov17Normal_Calc_JuliaEPdiPNS_14Fractal_StructE
0x004b2c40:0x004b2c51, _ZN3pov13F_Bound_JuliaEPNS_10Ray_StructEPNS_14Fractal_StructEPdS4_
0x004b2c60:0x004b31f0, _ZN3povL15ra_average_nearEPNS_15ot_block_structEPv
0x004b31f0:0x004b3359, _ZN3povL8ra_reuseEPdS0_Pf
0x004b3360:0x004b4302, _ZN3povL9ra_gatherEPdS0_S0_Pfd
0x004b4310:0x004b447a, _ZN3pov15Compute_AmbientEPdS0_S0_Pfd
0x004b4480:0x004b47f8, _ZN3pov25Initialize_Radiosity_CodeEv
0x004b4800:0x004b4a32, _ZN3pov27Deinitialize_Radiosity_CodeEv
0x004b4a40:0x004b4a4b, _ZN3pov25Initialize_Ray_ContainersEPNS_10Ray_StructEj
0x004b4a50:0x004b4aa9, _ZN3pov19Copy_Ray_ContainersEPNS_10Ray_StructES1_
0x004b4ab0:0x004b4ae1, _ZN3pov9Ray_EnterEPNS_10Ray_StructEPNS_15Interior_StructE
0x004b4af0:0x004b4b4f, _ZN3pov8Ray_ExitEPNS_10Ray_StructEi
0x004b4b50:0x004b4b78, _ZN3pov25Interior_In_Ray_ContainerEPNS_10Ray_StructEPNS_15Interior_StructE
0x004b4b80:0x004b520b, _ZN3pov11FrameRenderEv
0x004b5210:0x004b53a5, _ZN3pov9FrameLoopEv
0x004b53b0:0x004b564d, _ZN3pov23fix_up_rendering_windowEv
0x004b5650:0x004b59b7, _ZN3pov23fix_up_animation_valuesEv
0x004b59c0:0x004b5b90, _ZN3pov17fix_up_scene_nameEv
0x004b5b90:0x004b6247, _ZN3pov9init_varsEv
0x004b6250:0x004b628d, _ZN3pov14variable_storeEi
0x004b6290:0x004b62f5, _ZN3pov17destroy_librariesEv
0x004b6300:0x004b641a, _ZN3pov9close_allEv
0x004b6420:0x004b678a, _ZN3povL13IsObjectInCSGEPNS_13Object_StructES1_
0x004b6790:0x004b6a90, _ZN3pov5TraceEPNS_10Ray_StructEPfd.part.1
0x004b6a90:0x004b6c62, _ZN3povL17jitter_camera_rayEPNS_10Ray_StructEi.constprop.4
0x004b6c70:0x004b7024, _ZN3povL35initialize_ray_container_state_treeEPNS_10Ray_StructEPNS_16BBox_Tree_StructE
0x004b7030:0x004b79a1, _ZN3pov19Initialize_RendererEv
0x004b79b0:0x004b7b88, _ZN3pov18Terminate_RendererEv
0x004b7b90:0x004b7bfe, _ZN3pov16Check_User_AbortEi
0x004b7c00:0x004b7cc7, _ZN3pov5TraceEPNS_10Ray_StructEPfd
0x004b7cd0:0x004b7e22, _ZN3pov30initialize_ray_container_stateEPNS_10Ray_StructEi
0x004b7e30:0x004ba4c3, _ZN3povL10create_rayEPNS_10Ray_StructEddi.constprop.3
0x004ba4d0:0x004baa1f, _ZN3povL10focal_blurEPNS_10Ray_StructEPfdd.constprop.2
0x004baa20:0x004bac3b, _ZN3pov11trace_pixelEiiPfS0_
0x004bac40:0x004bae6f, _ZN3pov28Start_Tracing_Mosaic_PreviewEii
0x004bae70:0x004bbbd0, _ZN3pov31Start_Tracing_Radiosity_PreviewEii
0x004bbbd0:0x004bbe11, _ZN3povL21trace_ray_with_offsetEiiddPf
0x004bbe20:0x004bc5e2, _ZN3povL15trace_sub_pixelEiPPNS_12Pixel_StructEiiiiiiiPfi
0x004bc5f0:0x004bc94f, _ZN3povL11supersampleEPfii
0x004bc950:0x004bd02e, _ZN3pov26Start_Non_Adaptive_TracingEv
0x004bd030:0x004bde89, _ZN3pov22Start_Adaptive_TracingEv
0x004bde90:0x004be294, _ZN3pov23init_output_file_handleEv
0x004be2a0:0x004be2c7, _ZN3pov26destroy_output_file_handleEv
0x004be2d0:0x004be45b, _ZN3pov22setup_output_file_nameEv
0x004be460:0x004be75c, _ZN3pov46output_single_image_line_with_alpha_correctionEPA5_fi
0x004be760:0x004be7b8, _ZN3pov34output_prev_image_line_and_advanceEi
0x004be7c0:0x004be947, _ZN3pov10plot_pixelEiiPf
0x004be950:0x004bea85, _ZN3pov10Open_ImageEiPciiii
0x004bea90:0x004becea, _ZN3pov18Read_Rendered_PartEPc
0x004becf0:0x004bef99, _ZN3pov16open_output_fileEv
0x004befa0:0x004befa5, _ZN3povL10Invert_SorEPNS_13Object_StructE
0x004befb0:0x004bf028, _ZN3povL11Destroy_SorEPNS_13Object_StructE
0x004bf030:0x004bf14e, _ZN3povL10Inside_SorEPdPNS_13Object_StructE
0x004bf150:0x004bf416, _ZN3povL11Sor_UVCoordEPdPNS_13Object_StructEPNS_10istk_entryE
0x004bf420:0x004bf5f6, _ZN3povL10Sor_NormalEPdPNS_13Object_StructEPNS_10istk_entryE
0x004bf600:0x004bf680, _ZN3povL13Translate_SorEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004bf680:0x004bf700, _ZN3povL10Rotate_SorEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004bf700:0x004bf780, _ZN3povL9Scale_SorEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004bf780:0x004bf7fd, _ZN3povL13Transform_SorEPNS_13Object_StructEPNS_16Transform_StructE
0x004bf800:0x004bf924, _ZN3povL8Copy_SorEPNS_13Object_StructE
0x004bf930:0x004c0355, _ZN3povL21All_Sor_IntersectionsEPNS_13Object_StructEPNS_10Ray_StructEPNS_13istack_structE
0x004c0360:0x004c044a, _ZN3pov10Create_SorEv
0x004c0450:0x004c04be, _ZN3pov16Compute_Sor_BBoxEPNS_10Sor_StructE
0x004c04c0:0x004c0e37, _ZN3pov11Compute_SorEPNS_10Sor_StructEPA2_d
0x004c0e40:0x004c0e9a, _ZN3povL13Inside_SphereEPdPNS_13Object_StructE
0x004c0ea0:0x004c0efd, _ZN3povL13Sphere_NormalEPdPNS_13Object_StructEPNS_10istk_entryE
0x004c0f00:0x004c0f05, _ZN3povL13Invert_SphereEPNS_13Object_StructE
0x004c0f10:0x004c0fb0, _ZN3povL16Inside_EllipsoidEPdPNS_13Object_StructE
0x004c0fb0:0x004c129b, _ZN3povL14Sphere_UVCoordEPdPNS_13Object_StructEPNS_10istk_entryE
0x004c12a0:0x004c1390, _ZN3povL16Ellipsoid_NormalEPdPNS_13Object_StructEPNS_10istk_entryE
0x004c1390:0x004c13b0, _ZN3pov14Destroy_SphereEPNS_13Object_StructE
0x004c13b0:0x004c1482, _ZN3pov16Transform_SphereEPNS_13Object_StructEPNS_16Transform_StructE
0x004c1490:0x004c1597, _ZN3pov11Copy_SphereEPNS_13Object_StructE
0x004c15a0:0x004c16cc, _ZN3povL16Translate_SphereEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004c16d0:0x004c1781, _ZN3povL13Rotate_SphereEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004c1790:0x004c1a92, _ZN3povL24All_Sphere_IntersectionsEPNS_13Object_StructEPNS_10Ray_StructEPNS_13istack_structE
0x004c1aa0:0x004c1c3a, _ZN3povL12Scale_SphereEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004c1c40:0x004c2026, _ZN3povL27All_Ellipsoid_IntersectionsEPNS_13Object_StructEPNS_10Ray_StructEPNS_13istack_structE
0x004c2030:0x004c20f3, _ZN3pov16Intersect_SphereEPNS_10Ray_StructEPddS2_S2_
0x004c2100:0x004c21df, _ZN3pov13Create_SphereEv
0x004c21e0:0x004c2262, _ZN3pov19Compute_Sphere_BBoxEPNS_13Sphere_StructE
0x004c2270:0x004c228e, _ZN3povL19Sphere_Sweep_NormalEPdPNS_13Object_StructEPNS_10istk_entryE
0x004c2290:0x004c2295, _ZN3povL19Invert_Sphere_SweepEPNS_13Object_StructE
0x004c22a0:0x004c22c6, _ZN3povL11Comp_IsectsEPKvS1_
0x004c22d0:0x004c2353, _ZN3pov20Destroy_Sphere_SweepEPNS_13Object_StructE
0x004c2360:0x004c2b3f, _ZN3povL19Inside_Sphere_SweepEPdPNS_13Object_StructE
0x004c2b40:0x004c2cff, _ZN3pov29Intersect_Sphere_Sweep_SphereEPNS_10Ray_StructEPNS_26Sphere_Sweep_Sphere_StructEPNS_35Sphere_Sweep_Intersection_StructureE
0x004c2d00:0x004c4afa, _ZN3pov30Intersect_Sphere_Sweep_SegmentEPNS_10Ray_StructEPNS_27Sphere_Sweep_Segment_StructEPNS_35Sphere_Sweep_Intersection_StructureE
0x004c4b00:0x004c529b, _ZN3povL30All_Sphere_Sweep_IntersectionsEPNS_13Object_StructEPNS_10Ray_StructEPNS_13istack_structE
0x004c52a0:0x004c53a7, _ZN3pov19Create_Sphere_SweepEv
0x004c53b0:0x004c5524, _ZN3pov25Compute_Sphere_Sweep_BBoxEPNS_19Sphere_Sweep_StructE
0x004c5530:0x004c5570, _ZN3pov22Transform_Sphere_SweepEPNS_13Object_StructEPNS_16Transform_StructE
0x004c5570:0x004c60d4, _ZN3pov20Compute_Sphere_SweepEPNS_19Sphere_Sweep_StructE
0x004c60e0:0x004c628e, _ZN3pov17Copy_Sphere_SweepEPNS_13Object_StructE
0x004c6290:0x004c6373, _ZN3povL18Scale_Sphere_SweepEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004c6380:0x004c63f3, _ZN3povL19Rotate_Sphere_SweepEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004c6400:0x004c6485, _ZN3povL22Translate_Sphere_SweepEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004c6490:0x004c659c, _ZN3pov17Find_Valid_PointsEPNS_35Sphere_Sweep_Intersection_StructureEiPNS_10Ray_StructE
0x004c65a0:0x004c688e, _ZN3pov23Precompute_Cubic_CoeffsEPNS_13Spline_StructE
0x004c6890:0x004c68dc, _ZN3pov18linear_interpolateEPNS_12Spline_EntryEiid
0x004c68e0:0x004c69f0, _ZN3pov21quadratic_interpolateEPNS_12Spline_EntryEiid
0x004c69f0:0x004c6a87, _ZN3pov19natural_interpolateEPNS_12Spline_EntryEiid
0x004c6a90:0x004c6b8d, _ZN3pov23catmull_rom_interpolateEPNS_12Spline_EntryEiid
0x004c6b90:0x004c6c3e, _ZN3pov5findtEPNS_13Spline_StructEd
0x004c6c40:0x004c6c8a, _ZN3pov6mkfreeEPNS_13Spline_StructEi
0x004c6c90:0x004c6d7e, _ZN3pov13Create_SplineEi
0x004c6d80:0x004c6e11, _ZN3pov11Copy_SplineEPNS_13Spline_StructE
0x004c6e20:0x004c6e52, _ZN3pov14Destroy_SplineEPNS_13Spline_StructE
0x004c6e60:0x004c7170, _ZN3pov19Insert_Spline_EntryEPNS_13Spline_StructEdPd
0x004c7170:0x004c7c04, _ZN3pov14Get_Spline_ValEPNS_13Spline_StructEdPdPi
0x004c7c10:0x004c7c3f, _ZN3pov15init_statisticsEPx
0x004c7c40:0x004c7c5e, _ZN3pov14sum_statisticsEPxS0_
0x004c7c60:0x004c7c65, _ZN3povL21Invert_SuperellipsoidEPNS_13Object_StructE
0x004c7c70:0x004c7c96, _ZN3povL9compdistsEPKvS1_
0x004c7ca0:0x004c7cc0, _ZN3povL22Destroy_SuperellipsoidEPNS_13Object_StructE
0x004c7cc0:0x004c7d09, _ZN3povL24Transform_SuperellipsoidEPNS_13Object_StructEPNS_16Transform_StructE
0x004c7d10:0x004c7d5c, _ZN3povL20Scale_SuperellipsoidEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004c7d60:0x004c7dac, _ZN3povL24Translate_SuperellipsoidEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004c7db0:0x004c7dfc, _ZN3povL21Rotate_SuperellipsoidEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004c7e00:0x004c7f0a, _ZN3povL19Copy_SuperellipsoidEPNS_13Object_StructE
0x004c7f10:0x004ca771, _ZN3povL10solve_hit1EPNS_21Superellipsoid_StructEdPddS2_S2_
0x004ca780:0x004cacec, _ZN3povL21Superellipsoid_NormalEPdPNS_13Object_StructEPNS_10istk_entryE
0x004cacf0:0x004cb480, _ZN3povL23evaluate_superellipsoidEPdPNS_21Superellipsoid_StructE.isra.2
0x004cb480:0x004cd1c7, _ZN3povL32All_Superellipsoid_IntersectionsEPNS_13Object_StructEPNS_10Ray_StructEPNS_13istack_structE
0x004cd1d0:0x004cda21, _ZN3povL21Inside_SuperellipsoidEPdPNS_13Object_StructE
0x004cda30:0x004cdb0a, _ZN3pov21Create_SuperellipsoidEv
0x004cdb10:0x004cdb4b, _ZN3pov27Compute_Superellipsoid_BBoxEPNS_21Superellipsoid_StructE
0x004cdb50:0x004cdb89, _ZN3pov11Targa_ImageD2Ev
0x004cdb90:0x004ce15d, _ZN3pov11Targa_Image9Read_LineEPA5_f
0x004ce160:0x004ce1a0, _ZN3pov11Targa_ImageD0Ev
0x004ce1a0:0x004ce7f1, _ZN3pov11Targa_ImageC2EPciiii
0x004ce800:0x004cea0e, _ZN3pov11Targa_Image11Write_PixelEdddd
0x004cea10:0x004cf10f, _ZN3pov11Targa_Image10Write_LineEPA5_f
0x004cf110:0x004d0051, _ZN3pov16Read_Targa_ImageEPNS_12Image_StructEPc
0x004d0060:0x004d0064, _ZN3pov11Targa_Image4LineEv
0x004d0070:0x004d0074, _ZN3pov11Targa_Image5WidthEv
0x004d0080:0x004d0084, _ZN3pov11Targa_Image6HeightEv
0x004d0090:0x004d0118, _ZN3pov17Free_Noise_TablesEv
0x004d0120:0x004d08d9, _ZN3pov5NoiseEPdPNS_14Pattern_StructE
0x004d08e0:0x004d0f09, _ZN3pov6DNoiseEPdS0_
0x004d0f10:0x004d13d8, _ZN3pov16Initialize_NoiseEv
0x004d13e0:0x004d1dff, _ZN3pov10TurbulenceEPdPNS_11Turb_StructEPNS_14Pattern_StructE
0x004d1e00:0x004d1f3b, _ZN3pov11DTurbulenceEPdS0_PNS_11Turb_StructE
0x004d1f40:0x004d1fe2, _ZN3pov9cycloidalEd
0x004d1ff0:0x004d2073, _ZN3pov13Triangle_WaveEd
0x004d2080:0x004d20e1, _ZN3pov18Transform_TexturesEPNS_14Texture_StructEPNS_16Transform_StructE
0x004d20f0:0x004d21ca, _ZN3pov13Create_FinishEv
0x004d21d0:0x004d2343, _ZN3pov11Copy_FinishEPNS_13Finish_StructE
0x004d2350:0x004d23c3, _ZN3pov14Create_TextureEv
0x004d23d0:0x004d23de, _ZN3pov20Copy_Texture_PointerEPNS_14Texture_StructE
0x004d23e0:0x004d26f9, _ZN3pov13Copy_TexturesEPNS_14Texture_StructE
0x004d2700:0x004d27eb, _ZN3pov16Destroy_TexturesEPNS_14Texture_StructE
0x004d27f0:0x004d2935, _ZN3pov13Post_TexturesEPNS_14Texture_StructE
0x004d2940:0x004d2a0a, _ZN3pov12Test_OpacityEPNS_14Texture_StructE
0x004d2a10:0x004d2a2e, _ZN3pov8POV_RANDEv
0x004d2a30:0x004d2a37, _ZN3pov16POV_GET_OLD_RANDEv
0x004d2a40:0x004d2a47, _ZN3pov9POV_SRANDEi
0x004d2a50:0x004d2c08, _ZN3povL17Return_From_MacroEv
0x004d2c10:0x004d2cd9, _ZN3povL11Skip_SpacesEv
0x004d2ce0:0x004d342f, _ZN3povL16Parse_InitalizerEiiPNS_16Pov_Array_StructE
0x004d3430:0x004d360f, _ZN3povL16Parse_C_CommentsEv
0x004d3610:0x004d3b6d, _ZN3pov20Initialize_TokenizerEv
0x004d3b70:0x004d3c8d, _ZN3pov18pre_init_tokenizerEv
0x004d3c90:0x004d3f2d, _ZN3pov19Terminate_TokenizerEv
0x004d3f30:0x004d3f3b, _ZN3pov11Unget_TokenEv
0x004d3f40:0x004d42e3, _ZN3pov20Parse_String_LiteralEv
0x004d42f0:0x004d4373, _ZN3pov11Where_ErrorEP9POVMSData
0x004d4380:0x004d4403, _ZN3pov13Where_WarningEP9POVMSData
0x004d4410:0x004d46d1, _ZN3pov12Open_IncludeEv
0x004d46e0:0x004d474a, _ZN3pov12Create_EntryEiPKci
0x004d4750:0x004d47cb, _ZN3pov13Destroy_EntryEiPNS_15Sym_Table_EntryE
0x004d47d0:0x004d4896, _ZN3pov10Add_SymbolEiPKci
0x004d48a0:0x004d4944, _ZN3pov13Destroy_MacroEPNS_16Pov_Macro_StructE
0x004d4950:0x004d4dbe, _ZN3pov17Parse_Ifdef_ParamEv
0x004d4dc0:0x004d7ba4, _ZN3pov15Parse_DirectiveEi
0x004d7bb0:0x004d9c97, _ZN3pov9Get_TokenEv.part.4
0x004d9ca0:0x004d9cd3, _ZN3pov9Get_TokenEv
0x004d9ce0:0x004da254, _ZN3povL12Invoke_MacroEv
0x004da260:0x004da6c8, _ZN3povL16Parse_Read_ValueEPNS_16Data_File_StructEiPiPPv
0x004da6d0:0x004daa11, _ZN3pov19Parse_Array_DeclareEv
0x004daa20:0x004dac15, _ZN3pov13IncludeHeaderEPc
0x004dac20:0x004dac25, _ZN3povL12Invert_TorusEPNS_13Object_StructE
0x004dac30:0x004dac50, _ZN3povL13Destroy_TorusEPNS_13Object_StructE
0x004dac50:0x004dacfb, _ZN3povL12Inside_TorusEPdPNS_13Object_StructE
0x004dad00:0x004dae51, _ZN3povL12Torus_NormalEPdPNS_13Object_StructEPNS_10istk_entryE
0x004dae60:0x004daf54, _ZN3povL13Torus_UVCoordEPdPNS_13Object_StructEPNS_10istk_entryE
0x004daf60:0x004dafd9, _ZN3povL15Translate_TorusEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004dafe0:0x004db059, _ZN3povL12Rotate_TorusEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004db060:0x004db0d9, _ZN3povL11Scale_TorusEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004db0e0:0x004db156, _ZN3povL15Transform_TorusEPNS_13Object_StructEPNS_16Transform_StructE
0x004db160:0x004db260, _ZN3povL10Copy_TorusEPNS_13Object_StructE
0x004db260:0x004db330, _ZN3pov12Create_TorusEv
0x004db330:0x004db397, _ZN3pov18Compute_Torus_BBoxEPNS_12Torus_StructE
0x004db3a0:0x004db753, _ZN3pov19Test_Thick_CylinderEPdS0_dddd
0x004db760:0x004dbfc8, _ZN3povL23All_Torus_IntersectionsEPNS_13Object_StructEPNS_10Ray_StructEPNS_13istack_structE
0x004dbfd0:0x004dbfd3, _ZN3povL15Inside_TriangleEPdPNS_13Object_StructE
0x004dbfe0:0x004dc004, _ZN3povL15Triangle_NormalEPdPNS_13Object_StructEPNS_10istk_entryE
0x004dc010:0x004dc012, _ZN3povL22Invert_Smooth_TriangleEPNS_13Object_StructE
0x004dc020:0x004dc02f, _ZN3povL16Destroy_TriangleEPNS_13Object_StructE
0x004dc030:0x004dc403, _ZN3povL26All_Triangle_IntersectionsEPNS_13Object_StructEPNS_10Ray_StructEPNS_13istack_structE
0x004dc410:0x004dc412, _ZN3povL15Invert_TriangleEPNS_13Object_StructE
0x004dc420:0x004dc608, _ZN3povL22Smooth_Triangle_NormalEPdPNS_13Object_StructEPNS_10istk_entryE
0x004dc610:0x004dc742, _ZN3povL13Copy_TriangleEPNS_13Object_StructE
0x004dc750:0x004dc8ca, _ZN3povL20Copy_Smooth_TriangleEPNS_13Object_StructE
0x004dc8d0:0x004dc9f7, _ZN3pov15Create_TriangleEv
0x004dca00:0x004dcb6f, _ZN3pov22Create_Smooth_TriangleEv
0x004dcb70:0x004dcc67, _ZN3pov21Compute_Triangle_BBoxEPNS_15Triangle_StructE
0x004dcc70:0x004dd2b7, _ZN3pov16Compute_TriangleEPNS_15Triangle_StructEi
0x004dd2c0:0x004dd5a9, _ZN3povL21Scale_Smooth_TriangleEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004dd5b0:0x004dd8f1, _ZN3povL18Translate_TriangleEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004dd900:0x004ddc41, _ZN3povL14Scale_TriangleEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004ddc50:0x004ddf59, _ZN3povL18Transform_TriangleEPNS_13Object_StructEPNS_16Transform_StructE
0x004ddf60:0x004de25d, _ZN3povL15Rotate_TriangleEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004de260:0x004de97d, _ZN3povL25Transform_Smooth_TriangleEPNS_13Object_StructEPNS_16Transform_StructE
0x004de980:0x004df0a5, _ZN3povL25Translate_Smooth_TriangleEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004df0b0:0x004df7b9, _ZN3povL22Rotate_Smooth_TriangleEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004df7c0:0x004df985, _ZN3pov18Calculate_Smooth_TEPdS0_S0_S0_
0x004df990:0x004df9ae, _ZN3povL10TTF_NormalEPdPNS_13Object_StructEPNS_10istk_entryE
0x004df9b0:0x004df9b5, _ZN3povL10Invert_TTFEPNS_13Object_StructE
0x004df9c0:0x004df9e0, _ZN3povL11Destroy_TTFEPNS_13Object_StructE
0x004df9e0:0x004dfb23, _ZN3povL8Copy_TTFEPNS_13Object_StructE
0x004dfb30:0x004dfc88, _ZN3povL12OpenFontFileEPc
0x004dfc90:0x004dfd6d, _ZN3povL9readULONGEPN8pov_base7IStreamEiPKc.constprop.11
0x004dfd70:0x004dff1c, _ZN3povL8readLONGEPN8pov_base7IStreamEiPKc.constprop.12
0x004dff20:0x004e09d7, _ZN3povL12Inside_GlyphEddPNS_11GlyphStructE.isra.1
0x004e09e0:0x004e0a7a, _ZN3povL10Inside_TTFEPdPNS_13Object_StructE
0x004e0a80:0x004e27df, _ZN3povL21All_TTF_IntersectionsEPNS_13Object_StructEPNS_10Ray_StructEPNS_13istack_structE
0x004e27e0:0x004e28b8, _ZN3povL10Rotate_TTFEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004e28c0:0x004e2998, _ZN3povL13Translate_TTFEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004e29a0:0x004e2a78, _ZN3povL9Scale_TTFEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004e2a80:0x004e2b55, _ZN3povL13Transform_TTFEPNS_13Object_StructEPNS_16Transform_StructE
0x004e2b60:0x004e4440, _ZN3povL19ExtractGlyphOutlineEPNS_18FontFileInfoStructEPjj
0x004e4440:0x004e60e5, _ZN3povL15ProcessFontFileEPc
0x004e60f0:0x004e789e, _ZN3pov13ProcessNewTTFEPNS_13Object_StructEPcPtdPd
0x004e78a0:0x004e7b52, _ZN3pov12FreeFontInfoEv
0x004e7b60:0x004e7c23, _ZN3pov16Compute_TTF_BBoxEPNS_19TrueTypeFont_StructE
0x004e7c30:0x004e7c35, _ZN3pov8pattern1EPdPNS_14Pattern_StructE
0x004e7c40:0x004e7c45, _ZN3pov8pattern2EPdPNS_14Pattern_StructE
0x004e7c50:0x004e7c55, _ZN3pov8pattern3EPdPNS_14Pattern_StructE
0x004e7c60:0x004e7c62, _ZN3pov6bumpy1EPdPNS_14Tnormal_StructES0_
0x004e7c70:0x004e7c72, _ZN3pov6bumpy2EPdPNS_14Tnormal_StructES0_
0x004e7c80:0x004e7c82, _ZN3pov6bumpy3EPdPNS_14Tnormal_StructES0_
0x004e7c90:0x004e7ce2, _ZN3pov20POV_Std_Display_InitEii
0x004e7cf0:0x004e7d3b, _ZN3pov24POV_Std_Display_FinishedEv
0x004e7d40:0x004e7d42, _ZN3pov21POV_Std_Display_CloseEv
0x004e7d50:0x004e7db7, _ZN3pov20POV_Std_Display_PlotEiijjjj
0x004e7dc0:0x004e7e87, _ZN3pov25POV_Std_Display_Plot_RectEiiiijjjj
0x004e7e90:0x004e8125, _ZN3pov24POV_Std_Display_Plot_BoxEiiiijjjj
0x004e8130:0x004e8132, _ZN3pov21DebugTextStreamBuffer12directoutputEPKcj
0x004e8140:0x004e814c, _ZN3pov21DebugTextStreamBufferD2Ev
0x004e8150:0x004e8169, _ZN3pov21DebugTextStreamBufferD0Ev
0x004e8170:0x004e8226, _ZN3pov21DebugTextStreamBuffer10lineoutputEPKcj
0x004e8230:0x004e824c, _ZN3pov21DebugTextStreamBufferC2Ev
0x004e8250:0x004e825a, _ZN3pov23FlushDebugMessageBufferEv
0x004e8260:0x004e8378, _ZN3pov10Debug_InfoEPKcz
0x004e8380:0x004e85d7, _ZN3pov7WarningEjPKcz
0x004e85e0:0x004e884c, _ZN3pov9WarningAtEjPKclmS1_z
0x004e8850:0x004e8aa7, _ZN3pov13PossibleErrorEPKcz
0x004e8ab0:0x004e9018, _ZN3pov5ErrorEPKcz
0x004e9020:0x004e953c, _ZN3pov7ErrorAtEPKclmS1_z
0x004e9540:0x004e9562, _ZN3pov13CleanupStringEPc
0x004e9570:0x004e9613, _ZN3pov14init_shelloutsEv
0x004e9620:0x004e9a1f, _ZN3pov12pov_shelloutENS_9shelltypeE
0x004e9a20:0x004e9c29, _ZN3povL21project_raw_rectangleEPNS_14Project_StructEPdS2_S2_S2_Pi
0x004e9c30:0x004ea15a, _ZN3povL12project_bboxEPNS_14Project_StructEPA3_dPi
