0x00402240:0x00402286, __cxx_global_var_init
0x0047d1f0:0x0047f87f, _ZN3povL12Parse_CameraEPPNS_13Camera_StructE
0x0047f880:0x0047f909, _ZN3pov15Parse_TransformEPNS_16Transform_StructE
0x0047f910:0x0047fb3a, _ZN3pov12Parse_MatrixEPA4_d
0x0047fb40:0x0047fef1, _ZN3pov16Parse_Bound_ClipEv
0x0047ff00:0x0048002a, _ZN3pov13Link_TexturesEPPNS_14Texture_StructES1_
0x00480030:0x0048005c, _ZN3pov8Not_WithEPKcS1_
0x00480070:0x00480145, _ZN3povL21Set_CSG_Children_FlagEPNS_13Object_StructEjjj
0x00480150:0x00480215, _ZN3povL17Set_CSG_Tree_FlagEPNS_13Object_StructEji
0x00480220:0x0048023e, _ZN3pov11Parse_CommaEv
0x00480240:0x0048025b, _ZN3pov11Parse_ErrorEi
0x00480270:0x00480545, _ZN3pov21Parse_Transform_BlockEPNS_16Transform_StructE
0x00480550:0x004805eb, _ZN3pov16Parse_Semi_ColonEb
0x004805f0:0x004806e7, _ZN3pov12Parse_CoeffsEiPd
0x004806f0:0x00480cde, _ZN3pov13Parse_DeclareEbb
0x00480ce0:0x00481dda, _ZN3pov12Parse_RValueEiPiPPvPNS_15Sym_Table_EntryEbbbbi
0x00481de0:0x00482424, _ZN3pov15Copy_IdentifierEPvi
0x00482430:0x004824f2, _ZN3pov13Test_RedefineEiPiPvb
0x00482500:0x00482b08, _ZN3pov18Destroy_Ident_DataEPvi
0x00482b10:0x00482b38, _ZN3pov4LinkEPNS_13Object_StructEPS1_
0x00482b40:0x00482cbd, _ZN3povL26Convert_Filter_To_TransmitEPNS_14Pigment_StructE
0x00482cc0:0x00482ee6, _ZN3pov18Get_Reserved_WordsEPKc
0x00482ef0:0x00483000, _ZN3pov10Warn_StateEii
0x00483000:0x0048302c, _ZN3pov7MAErrorEPKcl
0x00483040:0x00483aee, _ZN3pov12Post_ProcessEPNS_13Object_StructES1_
0x00483af0:0x00483eb2, _ZN3pov13Link_To_FrameEPNS_13Object_StructE
0x00483ec0:0x00483eec, _ZN3pov7Only_InEPKcS1_
0x00483f00:0x00483f94, _ZN3pov11Warn_CompatEiPKc
0x00483fa0:0x0048403e, _ZN3povL15Parse_Object_IdEv
0x00484040:0x0048411f, _ZN3povL20Parse_Three_UVCoordsEPdS0_S0_
0x00484120:0x0048428f, _ZN3povL18Parse_Mesh_TextureEPPNS_14Texture_StructES2_
0x00484290:0x00484652, _ZN3povL23Parse_Blob_Element_ModsEPNS_19Blob_Element_StructE
0x00484660:0x00484b86, _ZN3povL17Parse_Camera_ModsEPNS_13Camera_StructE
0x00484b90:0x00484c69, _ZN3povL19Global_Setting_WarnEv
0x00484c70:0x00485dd3, _ZN3povL21Parse_Global_SettingsEv
0x00485de0:0x00485e34, _ZN3pov16Assign_Vector_4DEPdS0_
0x00485e40:0x00485eba, _ZN3pov21Assign_Colour_ExpressEPfPd
0x00485ec0:0x00485f00, _ZN3pov14Destroy_ColourEPA5_f
0x00485f00:0x00485f40, _ZN3pov14Destroy_VectorEPA3_d
0x00485f40:0x00485f80, _ZN3pov15Destroy_UV_VectEPA2_d
0x00485f80:0x00485fc0, _ZN3pov17Destroy_Vector_4DEPA4_d
0x00485fc0:0x00486000, _ZN3pov13Destroy_FloatEPd
0x00486000:0x0048606c, _ZN3pov7V4D_DotERdPKdS2_
0x00486070:0x004860db, _ZN3pov18V4D_InverseScaleEqEPdd
0x004860e0:0x00486144, _ZN3pov14Parse_C_StringEb
0x00486150:0x004863dd, _ZN3pov12Parse_StringEb
0x004863e0:0x004864ac, _ZN3pov14UCS2_To_StringEPtb
0x004864b0:0x00486b9a, _ZN3pov14String_To_UCS2EPcb
0x00486ba0:0x00486dc6, _ZN3pov9Parse_StrEb
0x00486dd0:0x00487188, _ZN3pov10Parse_VStrEb
0x00487190:0x00487270, _ZN3pov12Parse_ConcatEb
0x00487270:0x00487302, _ZN3pov9Parse_ChrEb
0x00487310:0x00487468, _ZN3pov12Parse_SubstrEb
0x00487470:0x004874e4, _ZN3pov12Parse_StruprEb
0x004874f0:0x00487564, _ZN3pov12Parse_StrlwrEb
0x00487570:0x004875b3, _ZN3pov11UCS2_strlenEPt
0x004875c0:0x0048764e, _ZN3pov11UCS2_strcatEPtS0_
0x00487650:0x004876cf, _ZN3pov12UCS2_strncpyEPtS0_i
0x004876d0:0x00487767, _ZN3pov11UCS2_struprEPt
0x00487770:0x00487807, _ZN3pov11UCS2_strlwrEPt
0x00487810:0x004879d7, _ZN3pov20Convert_UTF8_To_UCS2EPhiPi
0x004879e0:0x00487b72, _ZN3pov20Convert_UTF8_To_UCS4EPhiPi
0x00487b80:0x00487bd2, _ZN3pov11UCS2_strcpyEPtS0_
0x00487be0:0x00487c56, _ZN3pov11UCS2_strcmpEPtS0_
0x00487c60:0x0048848c, _ZN3pov11Parse_ImageEi
0x00488490:0x004889b6, _ZN3povL18Make_Pattern_ImageEPNS_12Image_StructEPjPi
0x004889c0:0x00488a99, _ZN3pov13Parse_PigmentEPPNS_14Pigment_StructE
0x00488aa0:0x0048b64f, _ZN3povL13Parse_PatternEPNS_14Pattern_StructEi
0x0048b650:0x0048b746, _ZN3pov13Parse_TnormalEPPNS_14Tnormal_StructE
0x0048b750:0x0048c39b, _ZN3pov12Parse_FinishEPPNS_13Finish_StructE
0x0048c3a0:0x0048cb5a, _ZN3pov13Parse_TextureEv
0x0048cb60:0x0048dead, _ZN3povL19Parse_Vers1_TextureEv
0x0048deb0:0x0048e0b5, _ZN3povL23Parse_Texture_TransformEPNS_14Texture_StructE
0x0048e0c0:0x0048e318, _ZN3povL11Parse_TilesEv
0x0048e320:0x0048e6ac, _ZN3povL18Parse_Material_MapEv
0x0048e6b0:0x0048ef08, _ZN3pov11Parse_MediaEPPNS_12Media_StructE
0x0048ef10:0x0048efc2, _ZN3pov27Parse_Media_Density_PatternEPPNS_14Pigment_StructE
0x0048efd0:0x0048f29f, _ZN3pov14Parse_InteriorEPPNS_15Interior_StructE
0x0048f2a0:0x0048fa16, _ZN3pov9Parse_FogEv
0x0048fa20:0x0048ffd5, _ZN3pov13Parse_RainbowEv
0x0048ffe0:0x0049031e, _ZN3pov15Parse_SkysphereEv
0x00490320:0x004906fd, _ZN3pov14Parse_MaterialEPNS_15Material_StructE
0x00490700:0x004923ba, _ZN3pov21Parse_PatternFunctionEPNS_14Pattern_StructE
0x004923c0:0x0049246e, _ZN3povL10Check_TurbEPPNS_12Warps_StructE
0x00492470:0x004926b9, _ZN3povL19Parse_Image_PatternEPNS_14Pattern_StructE
0x004926c0:0x00493182, _ZN3povL10Parse_WarpEPPNS_12Warps_StructE
0x00493190:0x0049375f, _ZN3povL15Parse_Image_MapEPNS_14Pigment_StructE
0x00493760:0x004939b3, _ZN3povL14Parse_Bump_MapEPNS_14Tnormal_StructE
0x004939c0:0x00493ce2, _ZN3povL19Check_BH_ParametersEPNS_15Black_Hole_WarpE
0x00493cf0:0x00493d32, _ZN3pov8Make_RGBEPffff
0x00493d40:0x004942f1, _ZN3pov13Evaluate_TPatEPNS_14Pattern_StructEPdPNS_10istk_entryE
0x00494300:0x004943f8, _ZN3povL13agate_patternEPdPNS_14Pattern_StructE
0x00494400:0x004947e9, _ZN3povL13brick_patternEPdPNS_14Pattern_StructE
0x004947f0:0x004948c5, _ZN3povL13cells_patternEPd
0x004948d0:0x0049494c, _ZN3povL15checker_patternEPd
0x00494950:0x00495932, _ZN3povL15crackle_patternEPdPNS_14Pattern_StructE
0x00495940:0x004959b8, _ZN3povL16gradient_patternEPdPNS_14Pattern_StructE
0x004959c0:0x00495b42, _ZN3povL15granite_patternEPdPNS_14Pattern_StructE
0x00495b50:0x0049615d, _ZN3povL15hexagon_patternEPd
0x00496160:0x004962ee, _ZN3povL13julia_patternEPdPNS_14Pattern_StructE
0x004962f0:0x0049649a, _ZN3povL14julia3_patternEPdPNS_14Pattern_StructE
0x004964a0:0x0049666e, _ZN3povL14julia4_patternEPdPNS_14Pattern_StructE
0x00496670:0x0049698d, _ZN3povL14juliax_patternEPdPNS_14Pattern_StructE
0x00496990:0x00496a12, _ZN3povL15leopard_patternEPd
0x00496a20:0x00496c94, _ZN3povL16magnet1m_patternEPdPNS_14Pattern_StructE
0x00496ca0:0x00496f35, _ZN3povL16magnet1j_patternEPdPNS_14Pattern_StructE
0x00496f40:0x004972f4, _ZN3povL16magnet2m_patternEPdPNS_14Pattern_StructE
0x00497300:0x004976e1, _ZN3povL16magnet2j_patternEPdPNS_14Pattern_StructE
0x004976f0:0x0049786c, _ZN3povL14mandel_patternEPdPNS_14Pattern_StructE
0x00497870:0x00497a08, _ZN3povL15mandel3_patternEPdPNS_14Pattern_StructE
0x00497a10:0x00497bcc, _ZN3povL15mandel4_patternEPdPNS_14Pattern_StructE
0x00497bd0:0x00497eb0, _ZN3povL15mandelx_patternEPdPNS_14Pattern_StructE
0x00497eb0:0x00497f29, _ZN3povL14marble_patternEPdPNS_14Pattern_StructE
0x00497f30:0x00497fb5, _ZN3povL13onion_patternEPd
0x00497fc0:0x00498075, _ZN3povL14radial_patternEPd
0x00498080:0x00498200, _ZN3povL15spiral1_patternEPdPNS_14Pattern_StructE
0x00498200:0x00498399, _ZN3povL15spiral2_patternEPdPNS_14Pattern_StructE
0x004983a0:0x00498483, _ZN3povL12wood_patternEPdPNS_14Pattern_StructE
0x00498490:0x004985c7, _ZN3povL13waves_patternEPdPNS_14Pattern_StructE
0x004985d0:0x004986e3, _ZN3povL15ripples_patternEPdPNS_14Pattern_StructE
0x004986f0:0x00498901, _ZN3povL16wrinkles_patternEPdPNS_14Pattern_StructE
0x00498910:0x00498947, _ZN3povL13dents_patternEPdPNS_14Pattern_StructE
0x00498950:0x00498bbe, _ZN3povL15quilted_patternEPdPNS_14Pattern_StructE
0x00498bc0:0x00498c9e, _ZN3povL16function_patternEPdPNS_14Pattern_StructE
0x00498ca0:0x00498d26, _ZN3povL14planar_patternEPd
0x00498d30:0x00498e16, _ZN3povL13boxed_patternEPd
0x00498e20:0x00498ea4, _ZN3povL17spherical_patternEPd
0x00498eb0:0x00498f65, _ZN3povL19cylindrical_patternEPd
0x00498f70:0x0049a56e, _ZN3povL15density_patternEPdPNS_14Pattern_StructE
0x0049a570:0x0049a99b, _ZN3povL13slope_patternEPdPNS_14Pattern_StructEPNS_10istk_entryE
0x0049a9a0:0x0049aa55, _ZN3povL15pigment_patternEPdPNS_14Pattern_StructEPNS_10istk_entryE
0x0049aa60:0x0049aad1, _ZN3povL14object_patternEPdPNS_14Pattern_StructE
0x0049aae0:0x0049ab5d, _ZN3pov16Init_TPat_FieldsEPNS_14Pattern_StructE
0x0049ab60:0x0049ad07, _ZN3pov16Copy_TPat_FieldsEPNS_14Pattern_StructES1_
0x0049ad10:0x0049ad8c, _ZN3pov17Copy_Density_FileEPNS_19Density_file_StructE
0x0049ad90:0x0049aeeb, _ZN3pov19Destroy_TPat_FieldsEPNS_14Pattern_StructE
0x0049aef0:0x0049b083, _ZN3pov20Destroy_Density_FileEPNS_19Density_file_StructE
0x0049b090:0x0049b11b, _ZN3pov11Create_TurbEv
0x0049b120:0x0049b167, _ZN3pov18Translate_TpatternEPNS_14Pattern_StructEPd
0x0049b170:0x0049b246, _ZN3pov18Transform_TpatternEPNS_14Pattern_StructEPNS_16Transform_StructE
0x0049b250:0x0049b297, _ZN3pov15Rotate_TpatternEPNS_14Pattern_StructEPd
0x0049b2a0:0x0049b2e7, _ZN3pov14Scale_TpatternEPNS_14Pattern_StructEPd
0x0049b2f0:0x0049b3e6, _ZN3pov16Search_Blend_MapEdPNS_16Blend_Map_StructEPPNS_15Blend_Map_EntryES4_
0x0049b3f0:0x0049b54a, _ZN3pov10PickInCubeEPdS0_
0x0049b550:0x0049b5ed, _ZN3pov11quilt_cubicEddd
0x0049b5f0:0x0049b6ec, _ZN3pov19Create_Density_FileEv
0x0049b6f0:0x0049bb84, _ZN3pov17Read_Density_FileEPNS_19Density_file_StructE
0x0049bb90:0x0049bc0d, _ZN3povL10readushortEPN8pov_base7IStreamE
0x0049bc10:0x0049bcbf, _ZN3povL8readuintEPN8pov_base7IStreamE
0x0049bcc0:0x0049bd23, _ZN3povL15Search_For_TurbEPNS_12Warps_StructE
0x0049bd30:0x0049be4d, _ZN3povL13IntPickInCubeEiiiPd
0x0049be50:0x0049bf78, _ZN3povL22fractal_exterior_colorEPNS_14Pattern_StructEidd
0x0049bf80:0x0049c09f, _ZN3povL22fractal_interior_colorEPNS_14Pattern_StructEiddd
0x0049c0a0:0x0049c22c, _ZN3povL30InitializeBinomialCoefficientsEv
0x0049c230:0x0049c27a, _ZN8pov_base6IOBase5tellgEv
0x0049c280:0x0049c37e, _ZN3pov5intp3Efffff
0x0049c380:0x0049c3a5, _ZSt3powIdiEN9__gnu_cxx11__promote_2IT_T0_NS0_9__promoteIS2_Xsr3std12__is_integerIS2_EE7__valueEE6__typeENS4_IS3_Xsr3std12__is_integerIS3_EE7__valueEE6__typeEE6__typeES2_S3_
0x0049c3b0:0x0049c531, _ZN3pov22Read_ASCII_File_NumberEPN8pov_base7IStreamE
0x0049c540:0x0049cd5e, _ZN3pov14Read_PGM_ImageEPNS_12Image_StructEPc
0x0049cd60:0x0049cd76, _ZNK8pov_base6IOBasentEv
0x0049cd80:0x0049cf2c, _ZN3pov13CheckPassThruEPNS_13Object_StructEi
0x0049cf30:0x0049d0e8, _ZN3pov23InitBacktraceEverythingEv
0x0049d0f0:0x0049d1f6, _ZN3povL16InitPhotonMemoryEv
0x0049d200:0x0049d34f, _ZN3pov23FreeBacktraceEverythingEv
0x0049d350:0x0049d52f, _ZN3povL16FreePhotonMemoryEv
0x0049d530:0x0049dbd3, _ZN3pov15BuildPhotonMapsEv
0x0049dbe0:0x0049ddcb, _ZN3povL13loadPhotonMapEv
0x0049ddd0:0x0049e211, _ZN3povL16setGatherOptionsEPNS_17photon_map_structEi
0x0049e220:0x0049e308, _ZN3povL20SearchThroughObjectsEPNS_13Object_StructEPNS_19Light_Source_StructEb
0x0049e310:0x0049f991, _ZN3povL20ShootPhotonsAtObjectEPNS_13Object_StructEPNS_19Light_Source_StructEi
0x0049f9a0:0x0049f9f1, _ZN3povL9buildTreeEPNS_17photon_map_structE
0x0049fa00:0x0049fc3c, _ZN3povL13savePhotonMapEv
0x0049fc40:0x0049fecf, _ZN3pov16addSurfacePhotonEPdS0_PfS0_
0x0049fed0:0x004a0065, _ZN3povL14AllocatePhotonEPNS_17photon_map_structE
0x004a0070:0x004a0326, _ZN3pov14addMediaPhotonEPdS0_Pfd
0x004a0330:0x004a044f, _ZN3pov13gatherPhotonsEPddS0_S0_iPNS_17photon_map_structE
0x004a0450:0x004a0870, _ZN3povL16gatherPhotonsRecEii
0x004a0870:0x004a0b20, _ZN3pov9ChooseRayEPNS_10Ray_StructEPdS1_S2_i
0x004a0b20:0x004a0bb0, _ZN3povL7VUnpackEPdPKNS_8byte_xyzE
0x004a0bb0:0x004a0ca6, _ZN3pov13GetPhotonStatEj
0x004a0cb0:0x004a0d58, _ZN3povL12cubic_splineEddd
0x004a0d60:0x004a1003, _ZN3povL16sortAndSubdivideEiii
0x004a1010:0x004a13de, _ZN3povL11halfSortRecEiiii
0x004a13e0:0x004a14c0, _ZN3povL11swapPhotonsEii
0x004a14c0:0x004a168b, _ZN3povL12FullPQInsertEPNS_13photon_structEd
0x004a1690:0x004a17a4, _ZN3povL8PQInsertEPNS_13photon_structEd
0x004a17b0:0x004a1828, _ZN3pov14Create_PigmentEv
0x004a1830:0x004a18c2, _ZN3pov12Copy_PigmentEPNS_14Pigment_StructE
0x004a18d0:0x004a192c, _ZN3pov15Destroy_PigmentEPNS_14Pigment_StructE
0x004a1930:0x004a1d8e, _ZN3pov12Post_PigmentEPNS_14Pigment_StructE
0x004a1d90:0x004a2270, _ZN3pov15Compute_PigmentEPfPNS_14Pigment_StructEPdPNS_10istk_entryE
0x004a2270:0x004a2420, _ZN3povL19Do_Average_PigmentsEPfPNS_14Pigment_StructEPdPNS_10istk_entryE
0x004a2420:0x004a2d7c, _ZN3pov20Make_Pigment_EntriesEv
0x004a2d80:0x004a2df3, _ZN3pov20Make_Blend_Map_EntryERNS_15Blend_Map_EntryEfhfffff
0x004a2e00:0x004a2ea6, _ZN3povL23All_Plane_IntersectionsEPNS_13Object_StructEPNS_10Ray_StructEPNS_13istack_structE
0x004a2eb0:0x004a2f45, _ZN3povL12Inside_PlaneEPdPNS_13Object_StructE
0x004a2f50:0x004a2faf, _ZN3povL12Plane_NormalEPdPNS_13Object_StructEPNS_10istk_entryE
0x004a2fb0:0x004a3008, _ZN3povL10Copy_PlaneEPNS_13Object_StructE
0x004a3010:0x004a309e, _ZN3povL15Translate_PlaneEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004a30a0:0x004a3106, _ZN3povL12Rotate_PlaneEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004a3110:0x004a31b6, _ZN3povL11Scale_PlaneEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004a31c0:0x004a3214, _ZN3povL15Transform_PlaneEPNS_13Object_StructEPNS_16Transform_StructE
0x004a3220:0x004a3263, _ZN3povL12Invert_PlaneEPNS_13Object_StructE
0x004a3270:0x004a32af, _ZN3povL13Destroy_PlaneEPNS_13Object_StructE
0x004a32b0:0x004a340f, _ZN3pov12Create_PlaneEv
0x004a3410:0x004a3494, _ZN3pov18Compute_Plane_BBoxEPNS_12Plane_StructE
0x004a34a0:0x004a366f, _ZN3povL15Intersect_PlaneEPNS_10Ray_StructEPNS_12Plane_StructEPd
0x004a3670:0x004a3704, _ZN3povL30All_Light_Source_IntersectionsEPNS_13Object_StructEPNS_10Ray_StructEPNS_13istack_structE
0x004a3710:0x004a376e, _ZN3povL19Inside_Light_SourceEPdPNS_13Object_StructE
0x004a3770:0x004a37ba, _ZN3povL19Light_Source_NormalEPdPNS_13Object_StructEPNS_10istk_entryE
0x004a37c0:0x004a380a, _ZN3povL20Light_Source_UVCoordEPdPNS_13Object_StructEPNS_10istk_entryE
0x004a3810:0x004a397f, _ZN3povL17Copy_Light_SourceEPNS_13Object_StructE
0x004a3980:0x004a3a1e, _ZN3povL22Translate_Light_SourceEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004a3a20:0x004a3a47, _ZN3povL19Rotate_Light_SourceEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004a3a50:0x004a3a77, _ZN3povL18Scale_Light_SourceEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004a3a80:0x004a3bfb, _ZN3povL22Transform_Light_SourceEPNS_13Object_StructEPNS_16Transform_StructE
0x004a3c00:0x004a3c36, _ZN3povL19Invert_Light_SourceEPNS_13Object_StructE
0x004a3c40:0x004a3d77, _ZN3povL20Destroy_Light_SourceEPNS_13Object_StructE
0x004a3d80:0x004a40f7, _ZN3pov19Create_Light_SourceEv
0x004a4100:0x004a419b, _ZN3pov17Create_Light_GridEii
0x004a41a0:0x004a4547, _ZN3pov15Attenuate_LightEPNS_19Light_Source_StructEPNS_10Ray_StructEd
0x004a4550:0x004a45f8, _ZN3povL12cubic_splineEddd_0
0x004a4600:0x004a4934, _ZN3povL22All_Poly_IntersectionsEPNS_13Object_StructEPNS_10Ray_StructEPNS_13istack_structE
0x004a4940:0x004a49db, _ZN3povL11Inside_PolyEPdPNS_13Object_StructE
0x004a49e0:0x004a4b0e, _ZN3povL11Poly_NormalEPdPNS_13Object_StructEPNS_10istk_entryE
0x004a4b10:0x004a4c20, _ZN3povL9Copy_PolyEPNS_13Object_StructE
0x004a4c20:0x004a4c47, _ZN3povL14Translate_PolyEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004a4c50:0x004a4c77, _ZN3povL11Rotate_PolyEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004a4c80:0x004a4ca7, _ZN3povL10Scale_PolyEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004a4cb0:0x004a4ce3, _ZN3povL14Transform_PolyEPNS_13Object_StructEPNS_16Transform_StructE
0x004a4cf0:0x004a4d0c, _ZN3povL11Invert_PolyEPNS_13Object_StructE
0x004a4d10:0x004a4d7d, _ZN3povL12Destroy_PolyEPNS_13Object_StructE
0x004a4d80:0x004a4f82, _ZN3pov11Create_PolyEi
0x004a4f90:0x004a5014, _ZN3pov17Compute_Poly_BBoxEPNS_11Poly_StructE
0x004a5020:0x004a5128, _ZN3povL16intersect_linearEPNS_10Ray_StructEPdS2_
0x004a5130:0x004a5635, _ZN3povL19intersect_quadraticEPNS_10Ray_StructEPdS2_
0x004a5640:0x004a5d36, _ZN3povL9intersectEPNS_10Ray_StructEiPdiS2_
0x004a5d40:0x004a5f46, _ZN3povL8binomialEii
0x004a5f50:0x004a603c, _ZN3povL7factor1EiPiS0_
0x004a6040:0x004a60ac, _ZN3povL10factor_outEiiPiS0_
0x004a60b0:0x004a6317, _ZN3povL6insideEPdiS0_
0x004a6320:0x004a6615, _ZN3povL7normal0EPdiS0_S0_
0x004a6620:0x004a6edf, _ZN3povL7normal1EPdiS0_S0_
0x004a6ee0:0x004a703f, _ZN3pov14Create_PolygonEv
0x004a7040:0x004a7620, _ZN3pov15Compute_PolygonEPNS_14Polygon_StructEiPA3_d
0x004a7620:0x004a791b, _ZN3povL20Compute_Polygon_BBoxEPNS_14Polygon_StructE
0x004a7920:0x004a79c6, _ZN3povL25All_Polygon_IntersectionsEPNS_13Object_StructEPNS_10Ray_StructEPNS_13istack_structE
0x004a79d0:0x004a79e0, _ZN3povL14Inside_PolygonEPdPNS_13Object_StructE
0x004a79e0:0x004a7a0e, _ZN3povL14Polygon_NormalEPdPNS_13Object_StructEPNS_10istk_entryE
0x004a7a10:0x004a7a82, _ZN3povL12Copy_PolygonEPNS_13Object_StructE
0x004a7a90:0x004a7ab7, _ZN3povL17Translate_PolygonEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004a7ac0:0x004a7ae7, _ZN3povL14Rotate_PolygonEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004a7af0:0x004a7b17, _ZN3povL13Scale_PolygonEPNS_13Object_StructEPdPNS_16Transform_StructE
0x004a7b20:0x004a7ba0, _ZN3povL17Transform_PolygonEPNS_13Object_StructEPNS_16Transform_StructE
0x004a7ba0:0x004a7baa, _ZN3povL14Invert_PolygonEPNS_13Object_StructE
0x004a7bb0:0x004a7c7f, _ZN3povL15Destroy_PolygonEPNS_13Object_StructE
0x004a7c80:0x004a7e63, _ZN3povL17intersect_poylgonEPNS_10Ray_StructEPNS_14Polygon_StructEPd
0x004a7e70:0x004a805d, _ZN3povL10in_polygonEiPA2_ddd
0x004a8060:0x004a8464, _ZN3pov16Solve_PolynomialEiPdS0_id
0x004a8470:0x004a861f, _ZN3povL15solve_quadraticEPdS0_
0x004a8620:0x004a87a8, _ZN3povL9polysolveEiPdS0_
0x004a87b0:0x004a8b6e, _ZN3povL11solve_cubicEPdS0_
0x004a8b70:0x004a8c9e, _ZN3povL16difficult_coeffsEiPd
0x004a8ca0:0x004a92b5, _ZN3povL13solve_quarticEPdS0_
0x004a92c0:0x004a94b5, _ZN3povL10buildsturmEiPNS_1pE
0x004a94c0:0x004a9656, _ZN3povL13visible_rootsEiPNS_1pEPiS2_
0x004a9660:0x004a974b, _ZN3povL10numchangesEiPNS_1pEd
0x004a9750:0x004a9b17, _ZN3povL7sbisectEiPNS_1pEddiiPd
0x004a9b20:0x004a9dd0, _ZN3povL4modpEPNS_1pES1_S1_
0x004a9dd0:0x004a9e36, _ZN3povL8polyevalEdiPd
0x004a9e40:0x004aa1e7, _ZN3povL12regula_falsaEiPdddS0_
0x004aa1f0:0x004aa307, _ZN3pov12BuildCommandEP9POVMSDatajPNS_9shelldataE
0x004aa310:0x004aa3e3, _ZN3pov15BuildRenderTimeEP9POVMSDatajiiii
0x004aa3f0:0x004ab175, _ZN3pov18BuildRenderOptionsEP9POVMSData
0x004ab180:0x004ab211, _ZN3pov20BuildParseStatisticsEP9POVMSData
0x004ab220:0x004ab800, _ZN3pov21BuildRenderStatisticsEP9POVMSDataPx
0x004ab800:0x004ab82c, _ZN3pov12AddStatisticEP9POVMSDatajPx
0x004ab830:0x004ab960, _ZN3pov14AddOIStatisticEP9POVMSDataiPx
0x004ab960:0x004abd4d, _ZN3pov13BuildProgressEP9POVMSDatai
0x004abd50:0x004ac119, _ZN3pov13Send_InitInfoEv
0x004ac120:0x004ac221, _ZN3pov13Send_ProgressEPKci
0x004ac230:0x004ac37d, _ZN3pov19Send_ProgressUpdateEii
0x004ac380:0x004ac4c2, _ZN3pov20Send_FrameStatisticsEv
0x004ac4d0:0x004ac57e, _ZN3pov20Send_ParseStatisticsEv
0x004ac580:0x004ac671, _ZN3pov21Send_RenderStatisticsEb
0x004ac680:0x004ac72e, _ZN3pov18Send_RenderOptionsEv
0x004ac730:0x004ac807, _ZN3pov18Send_RenderStartedEb
0x004ac810:0x004ac98b, _ZN3pov15Send_RenderDoneEb
0x004ac990:0x004aca6b, _ZN3pov7MatchesEPKcS1_
0x004aca70:0x004acb03, _ZN3pov6IsTrueEPKc
0x004acb10:0x004acba3, _ZN3pov7IsFalseEPKc
0x004acbb0:0x004accf9, _ZN3pov16SetCommandOptionEP9POVMSDatajPNS_9shelldataE
0x004acd00:0x004ae6b5, _ZN3pov21Receive_RenderOptionsEP9POVMSDataS1_iPv
0x004ae6c0:0x004ae704, _ZN3pov17Receive_RenderAllEP9POVMSDataS1_iPv
0x004ae710:0x004ae7ff, _ZN3pov18Receive_RenderAreaEP9POVMSDataS1_iPv
0x004ae800:0x004ae870, _ZN3pov18Receive_RenderStopEP9POVMSDataS1_iPv
0x004ae870:0x004af230, main
0x004af230:0x004af396, _Z11povray_initv
0x004af3a0:0x004af4d4, _Z16povray_cooperatev
0x004af4e0:0x004af513, _Z16povray_terminatev
0x004af520:0x004af5f1, _Z11povray_exiti
0x004af600:0x004af6a4, _ZN3pov12Do_CooperateEi
0x004af6b0:0x004af6f9, _Z23povray_getoutputcontextv
0x004af700:0x004af714, _ZN12pov_frontend14RenderFrontend8GetStateEv
0x004af720:0x004af72f, __clang_call_terminate
0x004af730:0x004af764, _ZN3pov8mem_initEv
0x004af770:0x004af801, _ZN3pov10pov_mallocEmPKciS1_
0x004af810:0x004af8c3, _ZN3povL8add_nodeEPNS_8mem_nodeE
0x004af8d0:0x004af95a, _ZN3pov10pov_callocEmmPKciS1_
0x004af960:0x004afab0, _ZN3pov11pov_reallocEPvmPKciS2_
0x004afab0:0x004afb15, _ZN3pov8pov_freeEPvPKci
0x004afb20:0x004afba2, _ZN3povL11remove_nodeEPNS_8mem_nodeE
0x004afbb0:0x004afbc7, _ZN3pov8mem_markEv
0x004afbd0:0x004afcd6, _ZN3pov11mem_releaseEv
0x004afce0:0x004afdc3, _ZN3pov15mem_release_allEv
0x004afdd0:0x004afe34, _ZN3pov10pov_strdupEPKc
0x004afe40:0x004affbb, _ZN3pov11pov_memmoveEPvS0_m
0x004affc0:0x004b003d, _ZN3pov18POV_Std_Split_TimeEdPjS0_Pd
0x004b0040:0x004b0090, _ZN3pov18closest_power_of_2Ej
0x004b0090:0x004b0236, _ZN3pov25POVMSUtil_SetFormatStringEP9POVMSDatajPKcz
0x004b0240:0x004b0261, _ZN3pov19New_Checked_IStreamEPcj
0x004b0270:0x004b02a0, _ZN3pov19New_Checked_OStreamEPcjb
0x004b02a0:0x004b033b, _ZN3pov11Locate_FileEPcjS0_b
0x004b0340:0x004b089a, _ZN3pov15Locate_FilenameEPcjb
0x004b08a0:0x004b0dc1, _ZN3pov9PPM_ImageC2EPciiii
0x004b0dd0:0x004b0eba, _ZN3pov9PPM_ImageD2Ev
