0x00402d70:0x00402d9a,  _start
0x00a55270:0x00a57ffa,  tree_ssa_iv_optimize_loop
0x00a58000:0x00a58338,  free_loop_data
0x00a58340:0x00a58489,  alloc_iv
0x00a58490:0x00a58565,  get_iv
0x00a58570:0x00a585fb,  niter_for_exit
0x00a58600:0x00a58b8b,  find_interesting_uses_stmt
0x00a58b90:0x00a58ceb,  find_interesting_uses_op
0x00a58cf0:0x00a58dad,  record_use
0x00a58db0:0x00a59039,  find_interesting_uses_address
0x00a59040:0x00a59287,  extract_cond_operands
0x00a59290:0x00a59448,  idx_find_step
0x00a59450:0x00a594f9,  may_be_nonaddressable_p
0x00a59500:0x00a59550,  idx_record_use
0x00a59550:0x00a59670,  add_candidate
0x00a59670:0x00a59b3b,  add_candidate_1
0x00a59b40:0x00a59ba4,  find_depends
0x00a59bb0:0x00a59f51,  strip_offset_1
0x00a59f60:0x00a5ae89,  get_computation_cost
0x00a5ae90:0x00a5b082,  constant_multiple_of
0x00a5b090:0x00a5b4e2,  difference_cost
0x00a5b4f0:0x00a5b606,  add_cost
0x00a5b610:0x00a5b71a,  stmt_after_increment
0x00a5b720:0x00a5b8a1,  computation_cost
0x00a5b8b0:0x00a5bdc3,  force_expr_to_var_cost
0x00a5bdd0:0x00a5bebe,  produce_memory_decl_rtl
0x00a5bec0:0x00a5c12b,  get_computation_aff
0x00a5c130:0x00a5c288,  prepare_decl_rtl
0x00a5c290:0x00a5c940,  determine_use_iv_cost
0x00a5c940:0x00a5ca6a,  set_use_iv_cost
0x00a5ca70:0x00a5ce19,  iv_ca_set_no_cp
0x00a5ce20:0x00a5d207,  iv_ca_set_cp
0x00a5d210:0x00a5d70d,  iv_ca_extend
0x00a5d710:0x00a5e468,  iv_ca_prune
0x00a5e470:0x00a5eed9,  rewrite_use
0x00a5eee0:0x00a5ef3b,  idx_remove_ssa_names
0x00a5f430:0x00a5f6ba,  create_iv
0x00a5f6c0:0x00a5ff7e,  rewrite_into_loop_closed_ssa
0x00a5ff80:0x00a60304,  verify_loop_closed_ssa
0x00a60310:0x00a60511,  split_loop_exit_edge
0x00a60520:0x00a60525,  ip_end_pos
0x00a60530:0x00a605bd,  ip_normal_pos
0x00a605c0:0x00a606b3,  standard_iv_increment_position
0x00a606c0:0x00a6083a,  gimple_duplicate_loop_to_header_edge
0x00a60840:0x00a608e8,  can_unroll_loop_p
0x00a608f0:0x00a61613,  tree_transform_and_unroll_loop
0x00a61620:0x00a616a4,  scale_dominated_blocks_in_loop
0x00a616b0:0x00a616bb,  tree_unroll_loop
0x00a616c0:0x00a61bc7,  canonicalize_loop_ivs
0x00a61bd0:0x00a61db2,  find_uses_to_rename_bb
0x00a61dc0:0x00a61e5b,  find_uses_to_rename_use
0x00a62350:0x00a626a3,  expand_simple_operations
0x00a626b0:0x00a6276e,  loop_only_exit_p
0x00a62770:0x00a63b88,  number_of_iterations_exit
0x00a63b90:0x00a63ccd,  simplify_using_outer_evolutions
0x00a63cd0:0x00a63e7c,  simplify_using_initial_conditions
0x00a63e80:0x00a63fc5,  find_loop_niter
0x00a63fd0:0x00a6410b,  finite_loop_p
0x00a64110:0x00a6463a,  loop_niter_by_eval
0x00a64640:0x00a64d49,  get_val_for
0x00a64d50:0x00a64e2f,  find_loop_niter_by_eval
0x00a64e30:0x00a64ec5,  array_at_struct_end_p
0x00a64ed0:0x00a65574,  estimate_numbers_of_iterations_loop
0x00a65580:0x00a657a9,  record_estimate
0x00a657b0:0x00a658dc,  estimate_numbers_of_iterations
0x00a658e0:0x00a6594a,  stmt_dominates_stmt_p
0x00a65950:0x00a65999,  nowrap_type_p
0x00a659a0:0x00a65cf6,  scev_probably_wraps_p
0x00a65d00:0x00a65d41,  free_numbers_of_iterations_estimates_loop
0x00a65d50:0x00a65eab,  free_numbers_of_iterations_estimates
0x00a65eb0:0x00a65ec3,  substitute_in_loop_info
0x00a65ed0:0x00a66016,  simplify_replace_tree
0x00a66020:0x00a660c1,  dump_affine_iv
0x00a660d0:0x00a66667,  number_of_iterations_ne
0x00a66670:0x00a672de,  number_of_iterations_lt
0x00a672e0:0x00a673ae,  split_to_var_and_offset
0x00a673b0:0x00a6747a,  determine_value_range
0x00a67480:0x00a67562,  bounds_add
0x00a67570:0x00a67801,  tree_simplify_using_condition_1
0x00a67810:0x00a679a0,  chain_of_csts_start
0x00a679a0:0x00a67bab,  idx_infer_loop_bounds
0x00a67bb0:0x00a67e34,  record_nonwrapping_iv
0x00a67e40:0x00a68352,  derive_constant_upper_bound_ops
0x00a68850:0x00a6a308,  tree_ssa_prefetch_arrays
0x00a6a310:0x00a6a55d,  issue_prefetches
0x00a6a560:0x00a6a8e2,  gather_memory_references_ref
0x00a6a8f0:0x00a6aa24,  idx_analyze_ref
0x00a6aa30:0x00a6adf4,  prune_ref_by_group_reuse
0x00a6b2f0:0x00a6b44b,  tree_ssa_unswitch_loops
0x00a6b450:0x00a6b9e8,  tree_unswitch_single_loop
0x00a6bee0:0x00a6beeb,  gate_tree_loop
0x00a6bef0:0x00a6bf2e,  tree_ssa_loop_init
0x00a6bf30:0x00a6bf3b,  gate_tree_ssa_loop_im
0x00a6bf40:0x00a6bf6b,  tree_ssa_loop_im
0x00a6bf70:0x00a6bf7b,  gate_tree_ssa_loop_unswitch
0x00a6bf80:0x00a6bfa6,  tree_ssa_loop_unswitch
0x00a6bfb0:0x00a6bfbb,  gate_tree_predictive_commoning
0x00a6bfc0:0x00a6bfdb,  run_tree_predictive_commoning
0x00a6bfe0:0x00a6bfe7,  gate_tree_vectorize
0x00a6bff0:0x00a6c016,  tree_vectorize
0x00a6c020:0x00a6c02b,  gate_tree_linear_transform
0x00a6c030:0x00a6c05b,  tree_linear_transform
0x00a6c060:0x00a6c098,  gate_graphite_transforms
0x00a6c0a0:0x00a6c0bb,  graphite_transforms
0x00a6c0c0:0x00a6c0cb,  gate_check_data_deps
0x00a6c0d0:0x00a6c0fb,  check_data_deps
0x00a6c100:0x00a6c10b,  gate_tree_ssa_loop_ivcanon
0x00a6c110:0x00a6c136,  tree_ssa_loop_ivcanon
0x00a6c140:0x00a6c147,  gate_scev_const_prop
0x00a6c150:0x00a6c180,  tree_ssa_loop_bounds
0x00a6c180:0x00a6c183,  gate_tree_complete_unroll
0x00a6c190:0x00a6c1d9,  tree_complete_unroll
0x00a6c1e0:0x00a6c1eb,  gate_tree_complete_unroll_inner
0x00a6c1f0:0x00a6c249,  tree_complete_unroll_inner
0x00a6c250:0x00a6c25b,  gate_tree_parallelize_loops
0x00a6c260:0x00a6c297,  tree_parallelize_loops
0x00a6c2a0:0x00a6c2ab,  gate_tree_ssa_loop_prefetch
0x00a6c2b0:0x00a6c2d6,  tree_ssa_loop_prefetch
0x00a6c2e0:0x00a6c2eb,  gate_tree_ssa_loop_ivopts
0x00a6c2f0:0x00a6c31b,  tree_ssa_loop_ivopts
0x00a6c320:0x00a6c334,  tree_ssa_loop_done
0x00a6c830:0x00a6c847,  gate_cse_reciprocals
0x00a6c850:0x00a6d15d,  execute_cse_reciprocals
0x00a6d160:0x00a6d177,  gate_cse_sincos
0x00a6d180:0x00a6da2a,  execute_cse_sincos
0x00a6da30:0x00a6da47,  gate_optimize_bswap
0x00a6da50:0x00a6e196,  execute_optimize_bswap
0x00a6e1a0:0x00a6e9bd,  execute_cse_reciprocals_1
0x00a6e9c0:0x00a6ea2d,  compute_merit
0x00a6ea30:0x00a6eda8,  insert_reciprocals
0x00a6edb0:0x00a6edfe,  free_bb
0x00a6ee00:0x00a6f198,  link_use_stmts_after
0x00a6f1a0:0x00a6f25d,  maybe_record_sincos
0x00a6f260:0x00a6fa86,  find_bswap_1
0x00a6ff80:0x00a6ffa3,  ssa_operands_active
0x00a6ffb0:0x00a7010e,  init_ssa_operands
0x00a70110:0x00a70287,  fini_ssa_operands
0x00a70290:0x00a703c5,  free_stmt_operands
0x00a703d0:0x00a71035,  update_stmt_operands
0x00a71040:0x00a710e9,  swap_tree_operands
0x00a710f0:0x00a71292,  verify_imm_links
0x00a712a0:0x00a71471,  dump_immediate_uses_for
0x00a71480:0x00a714fd,  dump_immediate_uses
0x00a71500:0x00a7157d,  debug_immediate_uses
0x00a71580:0x00a71592,  debug_immediate_uses_for
0x00a715a0:0x00a717a9,  unlink_stmt_vdef
0x00a717b0:0x00a71b9a,  get_asm_expr_operands
0x00a71ba0:0x00a71f98,  get_expr_operands
0x00a71fa0:0x00a72096,  add_virtual_operand
0x00a720a0:0x00a721b9,  add_stmt_operand
0x00a721c0:0x00a72558,  link_use_stmts_after
0x00a72a50:0x00a72d7b,  blocks_in_phiopt_order
0x00a72d80:0x00a72dec,  empty_block_p
0x00a72df0:0x00a72df3,  gate_phiopt
0x00a72e00:0x00a72e04,  tree_ssa_phiopt
0x00a72e10:0x00a72e17,  gate_cselim
0x00a72e20:0x00a72e27,  tree_ssa_cs_elim
0x00a72e30:0x00a755b8,  tree_ssa_phiopt_worker
0x00a755c0:0x00a755d8,  name_to_bb_hash
0x00a755e0:0x00a755f9,  name_to_bb_eq
0x00a75600:0x00a759de,  nt_init_block
0x00a759e0:0x00a759e9,  nt_fini_block
0x00a759f0:0x00a75b72,  replace_phi_edge_with_variable
0x00a76070:0x00a76077,  gate_phiprop
0x00a76080:0x00a7715d,  tree_ssa_phiprop
0x00a77160:0x00a774f8,  link_use_stmts_after
0x00a779f0:0x00a77b4b,  add_to_value
0x00a77b50:0x00a77bc0,  get_expr_value_id
0x00a77bc0:0x00a77be5,  debug_pre_expr
0x00a77bf0:0x00a77e47,  print_pre_expr
0x00a77e50:0x00a77e66,  debug_bitmap_set
0x00a77e70:0x00a77fec,  print_bitmap_set
0x00a77ff0:0x00a78041,  print_value_expressions
0x00a78050:0x00a780a5,  debug_value_expressions
0x00a780b0:0x00a780bb,  gate_pre
0x00a780c0:0x00a780c7,  do_pre
0x00a780d0:0x00a780db,  gate_fre
0x00a780e0:0x00a780ea,  execute_fre
0x00a780f0:0x00a782d8,  alloc_expression_id
0x00a782e0:0x00a78376,  bmp_iter_set
0x00a78380:0x00a7d4d9,  execute_pre
0x00a7d4e0:0x00a7d88b,  remove_dead_inserted_code
0x00a7d890:0x00a7d894,  expr_pred_trans_hash
0x00a7d8a0:0x00a7d8b8,  expr_pred_trans_eq
0x00a7d8c0:0x00a7d959,  pre_expr_hash
0x00a7d960:0x00a7d9fb,  pre_expr_eq
0x00a7da00:0x00a7db68,  phi_translate_set
0x00a7db70:0x00a7dcdd,  bitmap_set_and
0x00a7dce0:0x00a7de34,  bitmap_set_subtract
0x00a7de40:0x00a7e079,  sorted_array_from_bitmap_set
0x00a7e080:0x00a7e28e,  phi_translate
0x00a7e290:0x00a7e4bd,  bitmap_value_replace_in_set
0x00a7e4c0:0x00a7f499,  phi_translate_1
0x00a7f4a0:0x00a7f825,  get_representative_for
0x00a7f830:0x00a7fb6e,  fully_constant_expression
0x00a7fb70:0x00a7ff26,  bitmap_find_leader
0x00a7ff30:0x00a80091,  get_or_alloc_expr_for
0x00a800a0:0x00a8017b,  get_constant_for_value_id
0x00a80180:0x00a808ac,  valid_in_sets
0x00a808b0:0x00a8126c,  insert_aux
0x00a81270:0x00a81ebe,  insert_into_preds_of_block
0x00a81ec0:0x00a8252d,  create_expression_by_pieces
0x00a82530:0x00a82707,  find_or_generate_expression
0x00a82710:0x00a82d01,  create_component_ref_by_pieces_1
0x00a83200:0x00a8332e,  valid_gimple_rhs_p
0x00a83330:0x00a83393,  valid_gimple_call_p
0x00a833a0:0x00a833f1,  move_ssa_defining_stmt_for_defs
0x00a83400:0x00a83bde,  update_call_from_tree
0x00a83be0:0x00a841e9,  ssa_propagate
0x00a841f0:0x00a842ae,  process_ssa_edge_worklist
0x00a842b0:0x00a842fe,  stmt_makes_single_store
0x00a84300:0x00a84c03,  substitute_and_fold
0x00a84c10:0x00a84e94,  add_control_edge
0x00a84ea0:0x00a850c6,  simulate_stmt
0x00a855c0:0x00a8561b,  dump_ops_vector
0x00a85620:0x00a8567a,  debug_ops_vector
0x00a85680:0x00a8568b,  gate_tree_ssa_reassoc
0x00a85690:0x00a85e20,  execute_reassoc
0x00a85e20:0x00a8662c,  break_up_subtract_bb
0x00a86630:0x00a8783d,  reassociate_bb
0x00a87840:0x00a87987,  is_reassociable_op
0x00a87990:0x00a87d97,  negate_value
0x00a87da0:0x00a88382,  linearize_expr_tree
0x00a88390:0x00a88418,  sort_by_operand_rank
0x00a88420:0x00a89d75,  optimize_ops_list
0x00a89d80:0x00a89e90,  remove_visited_stmt_chain
0x00a89e90:0x00a8a53e,  rewrite_expr_tree
0x00a8a540:0x00a8aa81,  linearize_expr
0x00a8aa90:0x00a8ae75,  get_rank
0x00a8ae80:0x00a8aead,  oecount_hash
0x00a8aeb0:0x00a8aee1,  oecount_eq
0x00a8aef0:0x00a8aef5,  oecount_cmp
0x00a8af00:0x00a8b375,  zero_one_operation
0x00a8b380:0x00a8b7db,  build_and_add_sum
0x00a8b7e0:0x00a8b8d3,  is_phi_for_stmt
0x00a8bdd0:0x00a8be03,  VN_INFO
0x00a8be10:0x00a8bf29,  VN_INFO_GET
0x00a8bf30:0x00a8c8f3,  vn_get_expr_for
0x00a8c900:0x00a8c97a,  get_constant_value_id
0x00a8c980:0x00a8ca33,  get_or_alloc_constant_value_id
0x00a8ca40:0x00a8ca50,  get_next_value_id
0x00a8ca50:0x00a8ca63,  value_id_constant_p
0x00a8ca70:0x00a8cb0e,  vn_reference_compute_hash
0x00a8cb10:0x00a8cc91,  vn_reference_eq
0x00a8cca0:0x00a8d01e,  copy_reference_ops_from_ref
0x00a8d020:0x00a8d358,  ao_ref_init_from_vn_reference
0x00a8d360:0x00a8d53b,  copy_reference_ops_from_call
0x00a8d540:0x00a8d852,  vn_reference_fold_indirect
0x00a8d860:0x00a8da85,  vn_reference_lookup_pieces
0x00a8da90:0x00a8dc5d,  valueize_refs
0x00a8dc60:0x00a8dd20,  vn_reference_lookup_2
0x00a8dd20:0x00a8e93d,  vn_reference_lookup_3
0x00a8e940:0x00a8eb14,  vn_reference_lookup
0x00a8eb20:0x00a8eca2,  vn_reference_insert
0x00a8ecb0:0x00a8eccc,  free_reference
0x00a8ecd0:0x00a8ee14,  vn_reference_insert_pieces
0x00a8ee20:0x00a8ef00,  vn_nary_op_compute_hash
0x00a8ef00:0x00a8efac,  vn_nary_op_eq
0x00a8efb0:0x00a8efe8,  expressions_equal_p
0x00a8eff0:0x00a8f0b2,  vn_nary_op_lookup_pieces
0x00a8f0c0:0x00a8f196,  vn_nary_op_lookup
0x00a8f1a0:0x00a8f4d1,  vn_nary_op_lookup_stmt
0x00a8f4e0:0x00a8f646,  vn_nary_op_insert_pieces
0x00a8f650:0x00a8f9ba,  vn_nary_op_insert
0x00a8f9c0:0x00a8fd55,  vn_nary_op_insert_stmt
0x00a8fd60:0x00a8ff16,  free_scc_vn
0x00a8ff20:0x00a8ff89,  free_vn_table
0x00a8ff90:0x00a916f4,  run_scc_vn
0x00a91700:0x00a91707,  get_max_value_id
0x00a91710:0x00a9181a,  vn_nary_may_trap
0x00a91820:0x00a91824,  vn_constant_hash
0x00a91830:0x00a91891,  vn_constant_eq
0x00a918a0:0x00a918a4,  vn_phi_hash
0x00a918b0:0x00a9197b,  vn_phi_eq
0x00a91980:0x00a9199c,  free_phi
0x00a919a0:0x00a919a4,  vn_nary_op_hash
0x00a919b0:0x00a919b4,  vn_reference_hash
0x00a919c0:0x00a91a59,  compare_ops
0x00a91a60:0x00a94d37,  visit_use
0x00a94d40:0x00a94e53,  copy_nary
0x00a94e60:0x00a94eb9,  copy_phis
0x00a94ec0:0x00a94f51,  copy_references
0x00a94f60:0x00a950f5,  set_ssa_val_to
0x00a95100:0x00a95267,  visit_copy
0x00a95270:0x00a9544a,  stmt_has_constants
0x00a95450:0x00a955ed,  valueize_expr
0x00a95ae0:0x00a95b8f,  is_hidden_global_store
0x00a95b90:0x00a95b9b,  gate_sink
0x00a95ba0:0x00a95c11,  do_sink
0x00a95c20:0x00a965cc,  sink_code_in_bb
0x00a96ac0:0x00a96acf,  debug_constraint
0x00a96ad0:0x00a96bfc,  dump_constraint
0x00a96c00:0x00a96c4c,  debug_constraints
0x00a96c50:0x00a96c59,  debug_constraint_graph
0x00a96c60:0x00a96eeb,  dump_constraint_graph
0x00a96ef0:0x00a96efd,  debug_solution_for_var
0x00a96f00:0x00a9709b,  dump_solution_for_var
0x00a970a0:0x00a970fc,  dump_pta_stats
0x00a97100:0x00a9710c,  pt_solution_reset
0x00a97110:0x00a9721d,  pt_solution_set
0x00a97220:0x00a97246,  pt_solution_includes_global
0x00a97250:0x00a9726c,  pt_solution_includes
0x00a97270:0x00a972d8,  pt_solution_includes_1
0x00a972e0:0x00a972fc,  pt_solutions_intersect
0x00a97300:0x00a973dd,  pt_solutions_intersect_1
0x00a973e0:0x00a97445,  pt_solutions_same_restrict_base
0x00a97450:0x00a97459,  debug_sa_points_to_info
0x00a97460:0x00a9757b,  dump_sa_points_to_info
0x00a97580:0x00a975a2,  delete_alias_heapvars
0x00a975b0:0x00a978f0,  compute_may_aliases
0x00a978f0:0x00a97a3b,  delete_points_to_sets
0x00a97a40:0x00a97a47,  gate_tree_pta
0x00a97a50:0x00a97a7d,  gate_ipa_pta
0x00a97a80:0x00a980d0,  ipa_pta_execute
0x00a980d0:0x00a98131,  find
0x00a98140:0x00a98183,  pt_solution_empty_p
0x00a98190:0x00a98a1a,  init_alias_vars
0x00a98a20:0x00a98e5b,  intra_create_variable_infos
0x00a98e60:0x00a9bc6e,  find_func_aliases
0x00a9bc70:0x00a9ea60,  solve_constraints
0x00a9ea60:0x00a9ee4c,  find_what_var_points_to
0x00a9ee50:0x00a9ee54,  shared_bitmap_hash
0x00a9ee60:0x00a9ee71,  shared_bitmap_eq
0x00a9ee80:0x00a9ef65,  new_var_info
0x00a9ef70:0x00a9f143,  process_constraint
0x00a9f150:0x00a9f203,  new_scalar_tmp_constraint_exp
0x00a9f210:0x00a9f229,  heapvar_map_eq
0x00a9f230:0x00a9f787,  get_vi_for_tree
0x00a9f790:0x00a9f82d,  alias_get_name
0x00a9f830:0x00a9fb69,  push_fields_onto_fieldstack
0x00a9fb70:0x00a9fb9a,  fieldoff_compare
0x00a9fba0:0x00a9fde1,  make_constraint_from_heapvar
0x00a9fdf0:0x00aa0104,  get_constraint_for_ptr_offset
0x00aa0110:0x00aa02c2,  process_all_all_constraints
0x00aa02d0:0x00aa0413,  do_deref
0x00aa0420:0x00aa0b93,  get_constraint_for_1
0x00aa0ba0:0x00aa0d4e,  get_constraint_for_ssa_var
0x00aa0d50:0x00aa0fc9,  init_scc_info
0x00aa0fd0:0x00aa0fd3,  equiv_class_label_hash
0x00aa0fe0:0x00aa1004,  equiv_class_label_eq
0x00aa1010:0x00aa160e,  condense_visit
0x00aa1610:0x00aa1935,  label_visit
0x00aa1940:0x00aa1a3b,  find_equivalent_node
0x00aa1a40:0x00aa2138,  unify_nodes
0x00aa2140:0x00aa2195,  free_scc_info
0x00aa21a0:0x00aa2321,  insert_into_complex
0x00aa2330:0x00aa28a1,  scc_visit
0x00aa28b0:0x00aa2a5a,  topo_visit
0x00aa2a60:0x00aa2cff,  solution_set_expand
0x00aa31f0:0x00aa43d6,  find_replaceable_exprs
0x00aa43e0:0x00aa44b9,  dump_replaceable_exprs
0x00aa44c0:0x00aa4670,  finished_with_expr
0x00aa4b60:0x00aa4bfa,  set_ssa_name_value
0x00aa4c00:0x00aa4c49,  threadedge_initialize_values
0x00aa4c50:0x00aa4c72,  threadedge_finalize_values
0x00aa4c80:0x00aa4ce1,  potentially_threadable_block
0x00aa4cf0:0x00aa5d41,  thread_across_edge
0x00aa5d50:0x00aa5e9f,  record_temporary_equivalence
0x00aa5ea0:0x00aa5ff2,  lhs_of_dominating_assert
0x00aa64f0:0x00aa73e8,  thread_through_all_blocks
0x00aa73f0:0x00aa7753,  thread_block
0x00aa7760:0x00aa7800,  register_jump_thread
0x00aa7800:0x00aa780c,  redirection_data_hash
0x00aa7810:0x00aa781e,  redirection_data_eq
0x00aa7820:0x00aa78a4,  create_duplicates
0x00aa78b0:0x00aa78d4,  fixup_template_block
0x00aa78e0:0x00aa7afc,  redirect_edges
0x00aa7b00:0x00aa7c0d,  create_edge_and_update_destination_phis
0x00aa7c10:0x00aa7d0c,  remove_ctrl_stmt_and_useless_edges
0x00aa7d10:0x00aa7d23,  dbds_continue_enumeration_p
0x00aa8220:0x00aa822b,  gate_uncprop
0x00aa8230:0x00aa8b6a,  tree_ssa_uncprop
0x00aa8b70:0x00aa8b7a,  equiv_hash
0x00aa8b80:0x00aa8b8d,  equiv_eq
0x00aa8b90:0x00aa8bab,  equiv_free
0x00aa8bb0:0x00aa9173,  uncprop_enter_block
0x00aa9180:0x00aa91cc,  uncprop_leave_block
0x00aa96c0:0x00aa9789,  redirect_edge_var_map_add
0x00aa9790:0x00aa97c6,  redirect_edge_var_map_clear
0x00aa97d0:0x00aa9880,  redirect_edge_var_map_dup
0x00aa9880:0x00aa98ac,  redirect_edge_var_map_vector
0x00aa98b0:0x00aa98e5,  redirect_edge_var_map_destroy
0x00aa98f0:0x00aa9905,  free_var_map_entry
0x00aa9910:0x00aa9a31,  ssa_redirect_edge
0x00aa9a40:0x00aa9b0a,  flush_pending_stmts
0x00aa9b10:0x00aa9b83,  target_for_debug_bind
0x00aa9b90:0x00aaa0d3,  insert_debug_temp_for_var_def
0x00aaa0e0:0x00aaa11d,  find_released_ssa_name
0x00aaa120:0x00aaa1bc,  insert_debug_temps_for_defs
0x00aaa1c0:0x00aaa510,  release_defs_bitset
0x00aaa510:0x00aab0b4,  verify_ssa
0x00aab0c0:0x00aab18e,  verify_ssa_name
0x00aab190:0x00aab387,  verify_use
0x00aab390:0x00aab39a,  int_tree_map_eq
0x00aab3a0:0x00aab3a3,  int_tree_map_hash
0x00aab3b0:0x00aab3bc,  uid_decl_map_eq
0x00aab3c0:0x00aab3c4,  uid_decl_map_hash
0x00aab3d0:0x00aab45b,  init_tree_ssa
0x00aab460:0x00aab468,  uid_ssaname_map_hash
0x00aab470:0x00aab484,  uid_ssaname_map_eq
0x00aab490:0x00aab757,  delete_tree_ssa
0x00aab760:0x00aabc42,  useless_type_conversion_p
0x00aabc50:0x00aabc8e,  types_compatible_p
0x00aabc90:0x00aabcbf,  tree_ssa_useless_type_conversion
0x00aabcc0:0x00aabd04,  tree_ssa_strip_useless_type_conversions
0x00aabd10:0x00aabd8c,  walk_use_def_chains
0x00aabd90:0x00aabf93,  walk_use_def_chains_1
0x00aabfa0:0x00aabfce,  ssa_undefined_value_p
0x00aabfd0:0x00aabfdb,  gate_warn_uninitialized
0x00aabfe0:0x00aabff7,  execute_early_warn_uninitialized
0x00aac000:0x00aac0f7,  execute_late_warn_uninitialized
0x00aac100:0x00aac5e8,  execute_update_addresses_taken
0x00aac5f0:0x00aac944,  link_use_stmts_after
0x00aac950:0x00aaca92,  warn_uninitialized_vars
0x00aacaa0:0x00aacb99,  warn_uninitialized_var
0x00aacba0:0x00aaccaf,  warn_uninit
0x00aad1a0:0x00aad1e9,  init_ssanames
0x00aad1f0:0x00aad22a,  fini_ssanames
0x00aad230:0x00aad361,  make_ssa_name_fn
0x00aad370:0x00aad491,  release_ssa_name
0x00aad4a0:0x00aad52d,  duplicate_ssa_name
0x00aad530:0x00aad5a1,  duplicate_ssa_name_ptr_info
0x00aad5b0:0x00aad622,  release_defs
0x00aad630:0x00aad63d,  replace_ssa_name_symbol
0x00aad640:0x00aad777,  release_dead_ssa_names
0x00aadc70:0x00aadc83,  gate_optimize_stdarg
0x00aadc90:0x00aaef54,  execute_optimize_stdarg
0x00aaef60:0x00aaf07b,  va_list_ptr_read
0x00aaf080:0x00aaf127,  va_list_ptr_write
0x00aaf130:0x00aaf26a,  check_va_list_escapes
0x00aaf270:0x00aaf32d,  va_list_counter_struct_op
0x00aaf330:0x00aaf36a,  find_va_list_reference
0x00aaf370:0x00aaf6bc,  reachable_at_most_once
0x00aaf6c0:0x00ab00bd,  va_list_counter_bump
0x00ab00c0:0x00ab0215,  va_list_counter_op
0x00ab0710:0x00ab0731,  gate_tail_calls
0x00ab0740:0x00ab0744,  execute_tail_recursion
0x00ab0750:0x00ab0757,  execute_tail_calls
0x00ab0760:0x00ab1a4a,  tree_optimize_tail_calls_1
0x00ab1a50:0x00ab253a,  find_tail_calls
0x00ab2540:0x00ab25ed,  create_tailcall_accumulator
0x00ab25f0:0x00ab2823,  independent_of_stmt_p
0x00ab2830:0x00ab29d0,  adjust_return_value_with_ops
0x00ab29d0:0x00ab2b3b,  update_accumulator_with_ops
0x00ab3030:0x00ab40da,  expand_vector_operations
0x00ab40e0:0x00ab40eb,  gate_expand_vector_operations
0x00ab40f0:0x00ab419d,  do_binop
0x00ab41a0:0x00ab44f6,  do_plus_minus
0x00ab4500:0x00ab4566,  do_unop
0x00ab4570:0x00ab481c,  do_negate
0x00ab4820:0x00ab4a10,  expand_vector_parallel
0x00ab4a10:0x00ab4b39,  expand_vector_piecewise
0x00ab5030:0x00ab562f,  vect_pattern_recog
0x00ab5630:0x00ab5ac3,  vect_recog_widen_mult_pattern
0x00ab5ad0:0x00ab5f1c,  vect_recog_widen_sum_pattern
0x00ab5f20:0x00ab6b2d,  vect_recog_dot_prod_pattern
0x00ab6b30:0x00ab6e68,  vect_recog_pow_pattern
0x00ab6e70:0x00ab707d,  widened_name_p
0x00ab7570:0x00ab78a0,  vect_get_smallest_scalar_type
0x00ab78a0:0x00ab797f,  vect_get_place_in_interleaving_chain
0x00ab7980:0x00ab80cc,  vect_analyze_data_ref_dependences
0x00ab80d0:0x00ab8210,  vect_verify_datarefs_alignment
0x00ab8210:0x00ab83a7,  vect_supportable_dr_alignment
0x00ab83b0:0x00ab8d40,  vect_enhance_data_refs_alignment
0x00ab8d40:0x00ab8fe3,  vect_update_misalignment_for_peel
0x00ab8ff0:0x00ab94db,  vect_analyze_data_refs_alignment
0x00ab94e0:0x00aba236,  vect_analyze_data_ref_accesses
0x00aba240:0x00abaa80,  vect_prune_runtime_alias_test_list
0x00abaa80:0x00abb22f,  vect_analyze_data_refs
0x00abb230:0x00abb2c0,  vect_get_new_vect_var
0x00abb2c0:0x00abb6eb,  vect_create_addr_base_for_vector_ref
0x00abb6f0:0x00abbff7,  vect_create_data_ref_ptr
0x00abc000:0x00abc34d,  bump_vector_ptr
0x00abc350:0x00abc3ff,  vect_create_destination_var
0x00abc400:0x00abc4b9,  vect_strided_store_supported
0x00abc4c0:0x00abc851,  vect_permute_store_chain
0x00abc860:0x00abcea4,  vect_setup_realignment
0x00abceb0:0x00abcfb2,  vect_strided_load_supported
0x00abcfc0:0x00abd350,  vect_permute_load_chain
0x00abd350:0x00abd789,  vect_transform_strided_load
0x00abd790:0x00abd7be,  vect_can_force_dr_alignment_p
0x00abd7c0:0x00abd96d,  vect_check_interleaving
0x00abd970:0x00abda9f,  vect_mark_for_runtime_alias_test
0x00abdaa0:0x00abdb2e,  vect_equal_offsets
0x00abdb30:0x00abe1f0,  vect_update_interleaving_chain
0x00abe1f0:0x00abe455,  vect_insert_into_interleaving_chain
0x00abe950:0x00abf483,  vect_mark_stmts_to_be_vectorized
0x00abf490:0x00abf698,  vect_stmt_relevant_p
0x00abf6a0:0x00abf896,  vect_mark_relevant
0x00abf8a0:0x00abf93a,  cost_for_stmt
0x00abf940:0x00abf9e0,  vect_model_simple_cost
0x00abf9e0:0x00abfaf1,  vect_model_store_cost
0x00abfb00:0x00abfe0c,  vect_model_load_cost
0x00abfe10:0x00ac00bc,  vect_init_vector
0x00ac00c0:0x00ac02f4,  vect_finish_stmt_generation
0x00ac0300:0x00ac07cc,  vect_get_vec_def_for_operand
