0x00402300:0x0040232a,  _start
0x0089a686:0x0089a68c,  reg_truncated_to_mode_general
0x0089a68c:0x0089a75f,  gen_lowpart_general
0x0089a75f:0x0089a80b,  gen_lowpart_if_possible
0x0089a80b:0x0089a81d,  gen_lowpart_no_emit_general
0x0089a81d:0x0089a848,  sbitmap_elt_popcount
0x0089a848:0x0089a878,  sbitmap_alloc
0x0089a878:0x0089a891,  sbitmap_alloc_with_popcount
0x0089a891:0x0089a9ef,  sbitmap_resize
0x0089a9ef:0x0089aa31,  sbitmap_realloc
0x0089aa31:0x0089aa9a,  sbitmap_vector_alloc
0x0089aa9a:0x0089aad5,  sbitmap_copy
0x0089aad5:0x0089ab10,  sbitmap_copy_n
0x0089ab10:0x0089ab35,  sbitmap_equal
0x0089ab35:0x0089ab79,  sbitmap_empty_p
0x0089ab79:0x0089ac54,  sbitmap_range_empty_p
0x0089ac54:0x0089ac92,  sbitmap_zero
0x0089ac92:0x0089ad0c,  sbitmap_ones
0x0089ad0c:0x0089ad3a,  sbitmap_vector_zero
0x0089ad3a:0x0089ad68,  sbitmap_vector_ones
0x0089ad68:0x0089adea,  sbitmap_union_of_diff_cg
0x0089adea:0x0089ae5f,  sbitmap_union_of_diff
0x0089ae5f:0x0089aede,  sbitmap_not
0x0089aede:0x0089afc1,  sbitmap_difference
0x0089afc1:0x0089b01d,  sbitmap_any_common_bits
0x0089b01d:0x0089b098,  sbitmap_a_and_b_cg
0x0089b098:0x0089b113,  sbitmap_a_and_b
0x0089b113:0x0089b18e,  sbitmap_a_xor_b_cg
0x0089b18e:0x0089b209,  sbitmap_a_xor_b
0x0089b209:0x0089b284,  sbitmap_a_or_b_cg
0x0089b284:0x0089b2ff,  sbitmap_a_or_b
0x0089b2ff:0x0089b35f,  sbitmap_a_subset_b_p
0x0089b35f:0x0089b3df,  sbitmap_a_or_b_and_c_cg
0x0089b3df:0x0089b442,  sbitmap_a_or_b_and_c
0x0089b442:0x0089b4c2,  sbitmap_a_and_b_or_c_cg
0x0089b4c2:0x0089b4fb,  sbitmap_a_and_b_or_c
0x0089b4fb:0x0089b60d,  sbitmap_intersection_of_succs
0x0089b60d:0x0089b71b,  sbitmap_intersection_of_preds
0x0089b71b:0x0089b837,  sbitmap_union_of_succs
0x0089b837:0x0089b94f,  sbitmap_union_of_preds
0x0089b94f:0x0089b9b6,  sbitmap_first_set_bit
0x0089b9b6:0x0089ba0e,  sbitmap_last_set_bit
0x0089ba0e:0x0089baf5,  dump_sbitmap
0x0089baf5:0x0089bbcc,  dump_sbitmap_file
0x0089bbcc:0x0089bbe4,  debug_sbitmap
0x0089bbe4:0x0089bc68,  dump_sbitmap_vector
0x0089bc68:0x0089bd3d,  sbitmap_popcount
0x0089bd3d:0x0089bd7e,  remove_from_deps_list
0x0089bd7e:0x0089be85,  get_back_and_forw_lists
0x0089be85:0x0089be91,  haifa_finish_insn
0x0089be91:0x0089bead,  note_reg_use
0x0089bead:0x0089bec9,  note_reg_set
0x0089bec9:0x0089bee5,  note_reg_clobber
0x0089bee5:0x0089bf01,  note_mem_dep
0x0089bf01:0x0089bf85,  add_to_deps_list
0x0089bf85:0x0089bfb5,  haifa_start_insn
0x0089bfb5:0x0089c066,  sched_get_condition_with_rev
0x0089c066:0x0089c090,  create_deps_list
0x0089c090:0x0089c0c6,  free_deps_list
0x0089c0c6:0x0089c213,  set_dependency_caches
0x0089c213:0x0089c22a,  haifa_note_reg_set
0x0089c22a:0x0089c241,  haifa_note_reg_clobber
0x0089c241:0x0089c258,  haifa_note_reg_use
0x0089c258:0x0089c2f8,  change_spec_dep_to_hard
0x0089c2f8:0x0089c3ac,  add_insn_mem_dependence
0x0089c3ac:0x0089c3f9,  create_insn_reg_use
0x0089c3f9:0x0089c446,  create_insn_reg_set
0x0089c446:0x0089c480,  remove_from_dependence_list
0x0089c480:0x0089c6d8,  mark_insn_reg_birth
0x0089c6d8:0x0089c71f,  mark_insn_reg_store
0x0089c71f:0x0089c747,  mark_insn_reg_clobber
0x0089c747:0x0089c785,  delete_dep_node
0x0089c785:0x0089c7cf,  ds_to_dk
0x0089c7cf:0x0089c80f,  dk_to_ds
0x0089c80f:0x0089c81e,  init_dep_1
0x0089c81e:0x0089c867,  init_dep
0x0089c867:0x0089c884,  deps_pools_are_empty_p
0x0089c884:0x0089c9c6,  sched_insns_conditions_mutex_p
0x0089c9c6:0x0089caab,  sched_insn_is_legitimate_for_speculation_p
0x0089caab:0x0089cbe0,  sd_next_list
0x0089cbe0:0x0089cc74,  sd_iterator_cond
0x0089cc74:0x0089cce5,  sd_lists_size
0x0089cce5:0x0089d03c,  sd_find_dep_between_no_cache
0x0089d03c:0x0089d0b3,  sd_lists_empty_p
0x0089d0b3:0x0089d1ba,  sd_init_insn
0x0089d1ba:0x0089d371,  sd_finish_insn
0x0089d371:0x0089d43a,  sd_find_dep_between
0x0089d43a:0x0089d573,  sd_add_dep
0x0089d573:0x0089d66b,  sd_resolve_dep
0x0089d66b:0x0089d81a,  sd_copy_back_deps
0x0089d81a:0x0089d91d,  sd_delete_dep
0x0089d91d:0x0089d967,  ds_to_dt
0x0089d967:0x0089d9d6,  maybe_extend_reg_info_p
0x0089d9d6:0x0089da4d,  deps_start_bb
0x0089da4d:0x0089dcdd,  sched_free_deps
0x0089dcdd:0x0089ddd5,  init_deps
0x0089ddd5:0x0089de27,  init_deps_reg_last
0x0089de27:0x0089dfc0,  free_deps
0x0089dfc0:0x0089e1f5,  remove_from_deps
0x0089e1f5:0x0089e349,  extend_dependency_caches
0x0089e349:0x0089e4f7,  sched_deps_init
0x0089e4f7:0x0089e60c,  sched_deps_finish
0x0089e60c:0x0089e6bd,  init_deps_global
0x0089e6bd:0x0089e70b,  finish_deps_global
0x0089e70b:0x0089e761,  estimate_dep_weak
0x0089e761:0x0089e824,  add_dependence
0x0089e824:0x0089e877,  add_dependence_list
0x0089e877:0x0089e8f7,  add_dependence_list_and_free
0x0089e8f7:0x0089e9ce,  flush_pending_lists
0x0089e9ce:0x0089ea23,  get_dep_weak_1
0x0089ea23:0x0089eb7c,  dump_ds
0x0089eb7c:0x0089ec7f,  dump_dep
0x0089ec7f:0x0089ecad,  sd_debug_dep
0x0089ecad:0x0089ee83,  sd_debug_lists
0x0089ee83:0x0089eeab,  get_dep_weak
0x0089eeab:0x0089ef3b,  set_dep_weak
0x0089ef3b:0x0089f4cf,  sched_analyze_2
0x0089f4cf:0x0089f72c,  sched_analyze_reg
0x0089f72c:0x0089fb2f,  sched_analyze_1
0x0089fb2f:0x008a1501,  sched_analyze_insn
0x008a1501:0x008a1c0a,  deps_analyze_insn
0x008a1c0a:0x008a1c7c,  sched_analyze
0x008a1c7c:0x008a1d60,  ds_merge_1
0x008a1d60:0x008a1d73,  ds_merge
0x008a1d73:0x008a21fb,  add_or_update_dep_1
0x008a21fb:0x008a2217,  sd_add_or_update_dep
0x008a2217:0x008a22d2,  maybe_add_or_update_dep_1
0x008a22d2:0x008a2337,  haifa_note_dep
0x008a2337:0x008a23fb,  haifa_note_mem_dep
0x008a23fb:0x008a246c,  ds_full_merge
0x008a246c:0x008a2499,  ds_max_merge
0x008a2499:0x008a2549,  ds_weak
0x008a2549:0x008a259c,  ds_get_speculation_types
0x008a259c:0x008a2602,  ds_get_max_dep_weak
0x008a2602:0x008a262a,  debug_ds
0x008a262a:0x008a263d,  schedule_more_p
0x008a263d:0x008a2677,  rank
0x008a2677:0x008a267d,  ebb_contributes_to_priority
0x008a267d:0x008a2691,  ebb_add_remove_insn
0x008a2691:0x008a26eb,  ebb_fix_recovery_cfg
0x008a26eb:0x008a280e,  advance_target_bb
0x008a280e:0x008a2a80,  begin_schedule_ready
0x008a2a80:0x008a2ada,  ebb_print_insn
0x008a2ada:0x008a2baf,  init_ready_list
0x008a2baf:0x008a2bea,  ebb_add_block
0x008a2bea:0x008a2c7e,  sd_iterator_cond
0x008a2c7e:0x008a2e1f,  ebb_compute_jump_reg_dependencies
0x008a2e1f:0x008a3987,  schedule_ebbs
0x008a3987:0x008a39c1,  RESET_BIT
0x008a39c1:0x008a3a14,  rgn_estimate_number_of_insns
0x008a3a14:0x008a3a74,  too_large
0x008a3a74:0x008a3a87,  schedule_more_p
0x008a3a87:0x008a3b03,  rgn_rank
0x008a3b03:0x008a3b27,  contributes_to_priority
0x008a3b27:0x008a3b29,  compute_jump_reg_dependencies
0x008a3b29:0x008a3b5c,  rgn_insn_finishes_block_p
0x008a3b5c:0x008a3b8e,  sets_likely_spilled_1
0x008a3b8e:0x008a3be9,  rgn_add_remove_insn
0x008a3be9:0x008a3c35,  advance_target_bb
0x008a3c35:0x008a3cec,  gather_region_statistics
0x008a3cec:0x008a3d0f,  concat_INSN_LIST
0x008a3d0f:0x008a3d79,  concat_insn_mem_list
0x008a3d79:0x008a3e0d,  sd_iterator_cond
0x008a3e0d:0x008a3f87,  rgn_fix_recovery_cfg
0x008a3f87:0x008a4245,  check_live_1
0x008a4245:0x008a42c0,  check_live
0x008a42c0:0x008a4316,  can_schedule_ready_p
0x008a4316:0x008a4486,  update_live_1
0x008a4486:0x008a453a,  rgn_print_insn
0x008a453a:0x008a4560,  gate_handle_sched
0x008a4560:0x008a4597,  gate_handle_sched2
0x008a4597:0x008a482c,  begin_schedule_ready
0x008a482c:0x008a4b50,  find_conditional_protection
0x008a4b50:0x008a4f97,  is_conditionally_protected
0x008a4f97:0x008a55d3,  new_ready
0x008a55d3:0x008a56e7,  debug_regions
0x008a56e7:0x008a5836,  debug_region
0x008a5836:0x008a5abb,  dump_region_dot
0x008a5abb:0x008a5ae9,  dump_region_dot_file
0x008a5ae9:0x008a67c6,  extend_rgns
0x008a67c6:0x008a695b,  debug_candidate
0x008a695b:0x008a69b3,  debug_candidates
0x008a69b3:0x008a69ba,  get_rgn_sched_max_insns_priority
0x008a69ba:0x008a6b89,  deps_join
0x008a6b89:0x008a702d,  debug_dependencies
0x008a702d:0x008a712f,  debug_rgn_dependencies
0x008a712f:0x008a7951,  init_ready_list
0x008a7951:0x008a79c9,  sched_is_disabled_for_current_region_p
0x008a79c9:0x008a7ad2,  free_rgn_deps
0x008a7ad2:0x008a7c08,  compute_priorities
0x008a7c08:0x008a7d31,  sched_rgn_finish
0x008a7d31:0x008a7da8,  rgn_setup_region
0x008a7da8:0x008a8573,  sched_rgn_compute_dependencies
0x008a8573:0x008a922f,  sched_rgn_local_init
0x008a922f:0x008a9274,  sched_rgn_local_free
0x008a9274:0x008a9299,  sched_rgn_local_finish
0x008a9299:0x008a92ec,  rgn_setup_common_sched_info
0x008a92ec:0x008a9496,  rgn_setup_sched_infos
0x008a9496:0x008a953b,  extend_regions
0x008a953b:0x008abe26,  sched_rgn_init
0x008abe26:0x008ac2b6,  schedule_insns
0x008ac2b6:0x008ac2e2,  rest_of_handle_sched
0x008ac2e2:0x008ac31e,  rest_of_handle_sched2
0x008ac31e:0x008ac3c3,  rgn_make_new_region_out_of_new_block
0x008ac3c3:0x008ac585,  rgn_add_block
0x008ac585:0x008ac5c7,  safe_concat
0x008ac5c7:0x008aca47,  print_pattern
0x008aca47:0x008ad447,  print_exp
0x008ad447:0x008ad865,  print_value
0x008ad865:0x008adc14,  print_insn
0x008adc14:0x008adcd2,  dump_insn_slim
0x008adcd2:0x008adcea,  debug_insn_slim
0x008adcea:0x008ade10,  print_rtl_slim
0x008ade10:0x008ade2b,  print_rtl_slim_with_bb
0x008ade2b:0x008ade56,  debug_bb_slim
0x008ade56:0x008ade7a,  debug_bb_n_slim
0x008ade7a:0x008ade97,  alloc_target_context
0x008ade97:0x008adeb3,  init_target_context
0x008adeb3:0x008aded8,  delete_target_context
0x008aded8:0x008adf68,  skip_unspecs_callback
0x008adf68:0x008adfb8,  hash_with_unspec_callback
0x008adfb8:0x008adffb,  lhs_and_rhs_separable_p
0x008adffb:0x008ae006,  deps_init_id_finish_lhs
0x008ae006:0x008ae02c,  first_time_insn_init
0x008ae02c:0x008ae033,  hash_transformed_insns
0x008ae033:0x008ae03e,  has_dependence_finish_lhs
0x008ae03e:0x008ae079,  sel_estimate_number_of_insns
0x008ae079:0x008ae0f5,  sel_add_block_to_region
0x008ae0f5:0x008ae15a,  sel_create_new_region
0x008ae15a:0x008ae296,  flist_add
0x008ae296:0x008ae31a,  ei_next
0x008ae31a:0x008ae34a,  single_succ_edge
0x008ae34a:0x008ae39c,  invalidate_av_set
0x008ae39c:0x008ae3da,  deps_init_id_finish_rhs
0x008ae3da:0x008ae419,  deps_init_id_start_rhs
0x008ae419:0x008ae478,  deps_init_id_start_lhs
0x008ae478:0x008ae50e,  deps_init_id_finish_insn
0x008ae50e:0x008ae549,  join_distinct_sets
0x008ae549:0x008ae587,  has_dependence_finish_rhs
0x008ae587:0x008ae5c5,  has_dependence_start_rhs
0x008ae5c5:0x008ae603,  has_dependence_start_lhs
0x008ae603:0x008ae63e,  has_dependence_finish_insn
0x008ae63e:0x008ae679,  has_dependence_start_insn
0x008ae679:0x008ae6ad,  sel_luid_for_non_insn
0x008ae6ad:0x008ae70f,  bb_top_order_comparator
0x008ae70f:0x008ae722,  delete_deps_context
0x008ae722:0x008ae92f,  fel_init
0x008ae92f:0x008ae950,  deps_init_id_note_reg_use
0x008ae950:0x008ae981,  deps_init_id_note_reg_clobber
0x008ae981:0x008ae9c6,  deps_init_id_note_reg_set
0x008ae9c6:0x008ae9f6,  eq_transformed_insns
0x008ae9f6:0x008aeb1b,  extend_insn_data
0x008aeb1b:0x008aeb69,  has_dependence_note_dep
0x008aeb69:0x008aebc4,  has_dependence_note_mem_dep
0x008aebc4:0x008aecaa,  has_dependence_note_reg_use
0x008aecaa:0x008aed35,  has_dependence_note_reg_clobber
0x008aed35:0x008aedc3,  has_dependence_note_reg_set
0x008aedc3:0x008aef07,  tick_check_dep_with_dw
0x008aef07:0x008aef1a,  tick_check_note_dep
0x008aef1a:0x008aef61,  tick_check_note_mem_dep
0x008aef61:0x008af070,  sel_recompute_toporder
0x008af070:0x008af174,  recompute_rev_top_order
0x008af174:0x008af1b9,  init_bb
0x008af1b9:0x008af219,  sel_create_empty_bb
0x008af219:0x008af245,  sel_init_only_bb
0x008af245:0x008af31a,  sel_create_basic_block
0x008af31a:0x008af507,  set_unavailable_target_for_expr
0x008af507:0x008af57f,  ilist_copy
0x008af57f:0x008af5bf,  ilist_invert
0x008af5bf:0x008af611,  blist_add
0x008af611:0x008af61d,  flist_tail_init
0x008af61d:0x008af649,  flist_lookup
0x008af649:0x008af755,  flist_clear
0x008af755:0x008af783,  def_list_add
0x008af783:0x008af7a8,  create_target_context
0x008af7a8:0x008af7c0,  set_target_context
0x008af7c0:0x008af7eb,  reset_target_context
0x008af7eb:0x008af804,  advance_deps_context
0x008af804:0x008af891,  get_regset_from_pool
0x008af891:0x008af8cd,  create_initial_data_sets
0x008af8cd:0x008afa0d,  init_first_time_insn_data
0x008afa0d:0x008afaa9,  init_lv_set
0x008afaa9:0x008afabf,  get_clear_regset_from_pool
0x008afabf:0x008afb29,  setup_id_for_insn
0x008afb29:0x008afb6c,  deps_init_id_start_insn
0x008afb6c:0x008afbc7,  return_regset_to_pool
0x008afbc7:0x008b0083,  vinsn_create
0x008b0083:0x008b00ec,  free_lv_set
0x008b00ec:0x008b01a9,  free_regset_pool
0x008b01a9:0x008b01dd,  free_nop_pool
0x008b01dd:0x008b0201,  vinsn_attach
0x008b0201:0x008b048e,  init_global_and_expr_for_insn
0x008b048e:0x008b04eb,  vinsn_detach
0x008b04eb:0x008b0542,  free_history_vect
0x008b0542:0x008b05f8,  prepare_insn_expr
0x008b05f8:0x008b0617,  free_transformed_insns
0x008b0617:0x008b064f,  vinsn_cond_branch_p
0x008b064f:0x008b06a4,  sel_vinsn_cost
0x008b06a4:0x008b0739,  sel_move_insn
0x008b0739:0x008b07f3,  vinsn_equal_p
0x008b07f3:0x008b08ac,  find_in_history_vect_1
0x008b08ac:0x008b0a18,  find_in_history_vect
0x008b0a18:0x008b0b49,  insert_in_history_vect
0x008b0b49:0x008b0d04,  copy_expr
0x008b0d04:0x008b0e1a,  copy_expr_onside
0x008b0e1a:0x008b0e38,  clear_expr
0x008b0e38:0x008b0e58,  expr_dest_reg
0x008b0e58:0x008b0e7f,  expr_dest_regno
0x008b0e7f:0x008b0edc,  av_set_add
0x008b0edc:0x008b0f2d,  av_set_iter_remove
0x008b0f2d:0x008b0f75,  av_set_lookup
0x008b0f75:0x008b0fc8,  mark_unavailable_targets
0x008b0fc8:0x008b0fdc,  av_set_is_in_p
0x008b0fdc:0x008b103f,  av_set_copy
0x008b103f:0x008b10c7,  av_set_clear
0x008b10c7:0x008b1128,  blist_remove
0x008b1128:0x008b115f,  finish_global_and_expr_for_bb
0x008b115f:0x008b11e4,  av_set_leave_one_nonspec
0x008b11e4:0x008b1227,  av_set_element
0x008b1227:0x008b12a1,  av_set_substract_cond_branches
0x008b12a1:0x008b12d6,  av_set_split_usefulness
0x008b12d6:0x008b1359,  av_set_intersect
0x008b1359:0x008b14dd,  free_data_for_scheduled_insn
0x008b14dd:0x008b1610,  finish_global_and_expr_insn
0x008b1610:0x008b167c,  sel_init_global_and_expr
0x008b167c:0x008b1880,  sel_finish_global_and_expr
0x008b1880:0x008b18f9,  sel_mark_hard_insn
0x008b18f9:0x008b1918,  sel_clear_has_dependence
0x008b1918:0x008b1998,  tick_check_p
0x008b1998:0x008b19dd,  lhs_of_insn_equals_to_dest_p
0x008b19dd:0x008b1a0a,  insn_sid
0x008b1a0a:0x008b1a41,  sel_insn_is_speculation_check
0x008b1a41:0x008b1ca3,  has_dependence_p
0x008b1ca3:0x008b1d40,  get_dest_and_mode
0x008b1d40:0x008b1de4,  sel_extend_global_bb_info
0x008b1de4:0x008b1e93,  extend_bb_info
0x008b1e93:0x008b1ec4,  sel_finish_global_bb_info
0x008b1ec4:0x008b1f07,  init_lv_sets
0x008b1f07:0x008b1f68,  free_lv_sets
0x008b1f68:0x008b1fa4,  free_data_sets
0x008b1fa4:0x008b2059,  exchange_data_sets
0x008b2059:0x008b21af,  copy_data_sets
0x008b21af:0x008b220c,  sel_bb_head
0x008b220c:0x008b2221,  sel_bb_head_p
0x008b2221:0x008b228e,  get_av_level
0x008b228e:0x008b22e2,  get_av_set
0x008b22e2:0x008b22f6,  sel_bb_empty_p
0x008b22f6:0x008b230d,  init_global_and_expr_for_bb
0x008b230d:0x008b23b2,  delete_and_free_basic_block
0x008b23b2:0x008b2567,  sel_remove_bb
0x008b2567:0x008b25aa,  sel_bb_end
0x008b25aa:0x008b2604,  sel_bb_empty_or_nop_p
0x008b2604:0x008b2619,  sel_bb_end_p
0x008b2619:0x008b267a,  find_new_jump
0x008b267a:0x008b26b0,  in_current_region_p
0x008b26b0:0x008b2892,  _eligible_successor_edge_p
0x008b2892:0x008b2bf6,  get_all_loop_exits
0x008b2bf6:0x008b2f6c,  _succ_iter_cond
0x008b2f6c:0x008b363c,  merge_fences
0x008b363c:0x008b374e,  move_fence_to_fences
0x008b374e:0x008b3863,  add_to_fences
0x008b3863:0x008b3940,  add_clean_fence_to_fences
0x008b3940:0x008b3afc,  add_dirty_fence_to_fences
0x008b3afc:0x008b3d44,  cfg_preds_1
0x008b3d44:0x008b3e4f,  get_seqno_by_preds
0x008b3e4f:0x008b3ebd,  move_bb_info
0x008b3ebd:0x008b42f6,  add_block_to_current_region
0x008b42f6:0x008b4c5e,  init_fences
0x008b4c5e:0x008b4cef,  fallthru_bb_of_jump
0x008b4cef:0x008b4d59,  sel_init_bbs
0x008b4d59:0x008b4ed3,  sel_add_bb
0x008b4ed3:0x008b5047,  sel_insn_has_single_succ_p
0x008b5047:0x008b5124,  free_succs_info
0x008b5124:0x008b582b,  compute_succs_info
0x008b582b:0x008b589c,  sel_num_cfg_preds_gt_1
0x008b589c:0x008b6146,  bookkeeping_can_be_created_if_moved_through_p
0x008b6146:0x008b63cb,  bb_ends_ebb_p
0x008b63cb:0x008b6449,  in_same_ebb_p
0x008b6449:0x008b650e,  clear_outdated_rtx_info
0x008b650e:0x008b653f,  free_bb_note_pool
0x008b653f:0x008b659b,  alloc_sched_pools
0x008b659b:0x008b6649,  free_sched_pools
0x008b6649:0x008b671f,  sel_register_cfg_hooks
0x008b671f:0x008b6764,  sel_unregister_cfg_hooks
0x008b6764:0x008b681e,  create_insn_rtx_from_pattern
0x008b681e:0x008b686a,  create_vinsn_from_insn_rtx
0x008b686a:0x008b68bf,  create_copy_of_insn_rtx
0x008b68bf:0x008b6908,  vinsn_copy
0x008b6908:0x008b692f,  change_vinsn_in_expr
0x008b692f:0x008b697b,  set_insn_init
0x008b697b:0x008b6f11,  sel_init_new_insn
0x008b6f11:0x008b6faf,  get_nop_from_pool
0x008b6faf:0x008b7018,  sel_gen_insn_from_rtx_after
0x008b7018:0x008b709d,  sel_gen_recovery_insn_from_rtx_after
0x008b709d:0x008b70f0,  sel_gen_insn_from_expr_after
0x008b70f0:0x008b721e,  sel_split_edge
0x008b721e:0x008b73f2,  sel_create_recovery_block
0x008b73f2:0x008b74a6,  sel_redirect_edge_and_branch_force
0x008b74a6:0x008b75a3,  sel_redirect_edge_and_branch
0x008b75a3:0x008b7728,  remove_empty_bb
0x008b7728:0x008b7984,  sel_remove_empty_bb
0x008b7984:0x008b7a84,  speculate_expr
0x008b7a84:0x008b7ca2,  merge_expr_data
0x008b7ca2:0x008b7d1a,  merge_expr
0x008b7d1a:0x008b7dcf,  merge_with_other_exprs
0x008b7dcf:0x008b7e73,  av_set_union_and_clear
0x008b7e73:0x008b80b0,  av_set_union_and_live
0x008b80b0:0x008b8129,  setup_nop_and_exit_insns
0x008b8129:0x008b8140,  free_nop_and_exit_insns
0x008b8140:0x008b8169,  setup_nop_vinsn
0x008b8169:0x008b81aa,  free_nop_vinsn
0x008b81aa:0x008b81ce,  sel_set_sched_flags
0x008b81ce:0x008b8275,  sel_setup_sched_infos
0x008b8275:0x008b8319,  make_region_from_loop_preheader
0x008b8319:0x008b835e,  sel_init_pipelining
0x008b835e:0x008b8382,  get_loop_nest_for_rgn
0x008b8382:0x008b83f3,  considered_for_pipelining_p
0x008b83f3:0x008b84a9,  change_loops_latches
0x008b84a9:0x008b84e4,  sel_merge_blocks
0x008b84e4:0x008b89e6,  maybe_tidy_empty_bb
0x008b89e6:0x008b8ade,  sel_split_block
0x008b8ade:0x008b8bcc,  sel_finish_pipelining
0x008b8bcc:0x008b9340,  sel_find_rgns
0x008b9340:0x008b93c7,  sel_add_loop_preheaders
0x008b93c7:0x008b94c2,  sel_is_loop_preheader_p
0x008b94c2:0x008b953f,  purge_empty_blocks
0x008b953f:0x008b9599,  jump_leads_only_to_bb_p
0x008b9599:0x008b9862,  tidy_control_flow
0x008b9862:0x008b99d8,  sel_remove_insn
0x008b99d8:0x008b9a6b,  return_nop_to_pool
0x008b9a6b:0x008ba02f,  sel_finish_bbs
0x008ba02f:0x008ba049,  restore_dump
0x008ba049:0x008ba082,  switch_dump
0x008ba082:0x008ba09a,  sel_print_rtl
0x008ba09a:0x008ba10a,  dump_hard_reg_set
0x008ba10a:0x008ba217,  sel_print_insn
0x008ba217:0x008ba362,  sel_prepare_string_for_dot_label
0x008ba362:0x008ba74f,  dump_insn_rtx_1
0x008ba74f:0x008ba762,  dump_insn_rtx
0x008ba762:0x008ba82e,  debug_insn_rtx
0x008ba82e:0x008babd0,  dump_vinsn_1
0x008babd0:0x008babe3,  dump_vinsn
0x008babe3:0x008bacaf,  debug_vinsn
0x008bacaf:0x008bb334,  dump_expr_1
0x008bb334:0x008bb347,  dump_expr
0x008bb347:0x008bb413,  debug_expr
0x008bb413:0x008bb8ab,  dump_insn_1
0x008bb8ab:0x008bb8be,  dump_insn
0x008bb8be:0x008bb901,  sel_dump_cfg_insn
0x008bb901:0x008bb9cd,  debug_insn
0x008bb9cd:0x008bbaec,  dump_av_set
0x008bbaec:0x008bbfb2,  dump_lv_set
0x008bbfb2:0x008bc175,  dump_blist
0x008bc175:0x008bc25d,  dump_flist
0x008bc25d:0x008bc367,  dump_insn_vector
0x008bc367:0x008bc37a,  setup_dump_cfg_params
0x008bc37a:0x008bcd3e,  sel_debug_cfg_1
0x008bcd3e:0x008bce05,  debug_av_set
0x008bce05:0x008bcecc,  debug_lv_set
0x008bcecc:0x008bcfa1,  debug_ilist
0x008bcfa1:0x008bd068,  debug_blist
0x008bd068:0x008bd12f,  debug_insn_vector
0x008bd12f:0x008bd1fb,  debug_hard_reg_set
0x008bd1fb:0x008bd20e,  sel_debug_cfg
0x008bd20e:0x008bd2ae,  debug_mem_addr_value
0x008bd2ae:0x008bd30e,  can_substitute_through_p
0x008bd30e:0x008bd317,  move_op_after_merge_succs
0x008bd317:0x008bd323,  move_op_on_enter
0x008bd323:0x008bd3a7,  ei_next
0x008bd3a7:0x008bd51b,  find_block_for_bookkeeping
0x008bd51b:0x008bd569,  fur_on_enter
0x008bd569:0x008bd6f9,  sel_target_adjust_priority
0x008bd6f9:0x008bd8d9,  put_TImodes
0x008bd8d9:0x008bd933,  sel_bb_empty_or_nop_p
0x008bd933:0x008bdb0e,  _eligible_successor_edge_p
0x008bdb0e:0x008bdc4b,  update_bitmap_cache
0x008bdc4b:0x008bdcdd,  emit_insn_from_expr_after
0x008bdcdd:0x008bdd1d,  fur_at_first_insn
0x008bdd1d:0x008bdf5d,  debug_state
0x008bdf5d:0x008be0e6,  is_ineligible_successor
0x008be0e6:0x008be50b,  try_bitmap_cache
0x008be50b:0x008be735,  try_transformation_cache
0x008be735:0x008be781,  can_speculate_dep_p
0x008be781:0x008be971,  sel_rank_for_schedule
0x008be971:0x008beb6a,  substitute_reg_in_expr
0x008beb6a:0x008bebff,  count_occurrences_1
0x008bebff:0x008bec4b,  vinsn_vec_add
0x008bec4b:0x008beca7,  move_op_merge_succs
0x008beca7:0x008becbd,  move_op_orig_expr_not_found
0x008becbd:0x008bed1e,  replace_dest_with_reg_in_expr
0x008bed1e:0x008bf375,  move_op_orig_expr_found
0x008bf375:0x008bf3d2,  vinsn_vec_clear
0x008bf3d2:0x008bf442,  vinsn_vec_has_expr_p
0x008bf442:0x008bf6b2,  try_replace_dest_reg
0x008bf6b2:0x008bf717,  estimate_insn_cost
0x008bf717:0x008bf8ca,  advance_one_cycle
0x008bf8ca:0x008bf91d,  stall_for_cycles
0x008bf91d:0x008bfac2,  advance_state_on_fence
0x008bfac2:0x008bfdc3,  update_fence_and_insn
0x008bfdc3:0x008c0315,  reset_sched_cycles_in_current_ebb
0x008c0315:0x008c0a36,  create_block_for_bookkeeping
0x008c0a36:0x008c0cd7,  find_place_for_bookkeeping
0x008c0cd7:0x008c0fb7,  generate_bookkeeping_insn
0x008c0fb7:0x008c131f,  invoke_dfa_lookahead_guard
0x008c131f:0x008c162d,  choose_best_insn
0x008c162d:0x008c18ff,  find_ebb_boundaries
0x008c18ff:0x008c1c61,  get_all_loop_exits
0x008c1c61:0x008c1ee1,  calculate_privileged_insns
0x008c1ee1:0x008c2488,  moving_insn_creates_bookkeeping_block_p
0x008c2488:0x008c2fc2,  moveup_expr_cached
0x008c2fc2:0x008c39b4,  extract_new_fences_from
0x008c39b4:0x008c3b7e,  calculate_new_fences
0x008c3b7e:0x008c45f0,  init_seqno_1
0x008c45f0:0x008c47ee,  init_seqno
0x008c47ee:0x008c4f4d,  update_boundaries
0x008c4f4d:0x008c52a5,  undo_transformations
0x008c52a5:0x008c6834,  code_motion_path_driver
0x008c6834:0x008c6ab2,  find_sequential_best_exprs
0x008c6ab2:0x008c8da6,  fill_vec_av_set
0x008c8da6:0x008c8f5e,  remove_insns_that_need_bookkeeping
0x008c8f5e:0x008c9026,  moveup_set_expr
0x008c9026:0x008c9193,  moveup_set_inside_insn_group
