0x00402340:0x004027bf,  tagged_types_tu_compatible_p
0x009b7700:0x009b7769,  move_op_merge_succs
0x009b7770:0x009b7932,  remove_insns_that_need_bookkeeping.isra.41
0x009b7940:0x009b79f2,  moveup_set_inside_insn_group.constprop.64
0x009b7a00:0x009b7d7a,  find_place_for_bookkeeping
0x009b7d80:0x009b80c2,  update_fence_and_insn
0x009b80d0:0x009b845b,  invoke_dfa_lookahead_guard
0x009b8460:0x009b873b,  find_ebb_boundaries
0x009b8740:0x009b8b2f,  get_all_loop_exits
0x009b8b30:0x009b911c,  reset_sched_cycles_in_current_ebb
0x009b9120:0x009b94b2,  generate_bookkeeping_insn
0x009b94c0:0x009b9733,  calculate_privileged_insns
0x009b9740:0x009b9a98,  choose_best_insn
0x009b9aa0:0x009b9d29,  try_replace_dest_reg
0x009b9d30:0x009ba409,  move_op_orig_expr_found
0x009ba410:0x009bbe69,  code_motion_path_driver
0x009bbe70:0x009bc341,  moving_insn_creates_bookkeeping_block_p.isra.26
0x009bc350:0x009bd110,  _succ_iter_cond.isra.38.constprop.71
0x009bd110:0x009bd8a3,  extract_new_fences_from
0x009bd8b0:0x009bda8e,  calculate_new_fences
0x009bda90:0x009bdeea,  update_boundaries.isra.49
0x009bdef0:0x009be2b5,  init_seqno_1
0x009be2c0:0x009befbb,  moveup_expr_cached
0x009befc0:0x009bf8bd,  compute_av_set_inside_bb
0x009bf8c0:0x009bffd4,  compute_av_set_at_bb_end
0x009bffe0:0x009c02ad,  find_sequential_best_exprs
0x009c02b0:0x009c24f3,  fill_vec_av_set
0x009c2500:0x009c311c,  find_best_expr
0x009c3120:0x009c39af,  compute_av_set_inside_bb.constprop.63
0x009c39b0:0x009c3d54,  compute_av_set_on_boundaries.isra.40
0x009c3d60:0x009c4049,  compute_live
0x009c4050:0x009c4269,  compute_live_after_bb
0x009c4270:0x009c42be,  move_op_ascend
0x009c42c0:0x009c42e8,  fur_merge_succs
0x009c42f0:0x009c463b,  fur_orig_expr_found
0x009c4640:0x009c4a6c,  move_cond_jump.isra.51
0x009c4a70:0x009c5216,  schedule_expr_on_boundary
0x009c5220:0x009c5792,  fill_insns
0x009c57a0:0x009c5a73,  schedule_on_fences
0x009c5a80:0x009c5e9c,  sel_sched_region_2
0x009c5ea0:0x009c61a7,  move_op_at_first_insn
0x009c61b0:0x009c6332,  sel_add_to_insn_priority
0x009c6340:0x009c739d,  sel_sched_region
0x009c73a0:0x009c73b8,  maybe_skip_selective_scheduling
0x009c73c0:0x009c7532,  run_selective_scheduling
0x009c7540:0x009c75b5,  debug_rename_map_1
0x009c75c0:0x009c7613,  debug_ivtype_map_1
0x009c7620:0x009c781f,  get_vdef_before_sese
0x009c7820:0x009c7a8f,  add_guard_exit_phis
0x009c7a90:0x009c830f,  expand_scalar_variables_ssa_name
0x009c8310:0x009c8665,  expand_scalar_variables_expr
0x009c8670:0x009c88cf,  expand_scalar_variables_stmt
0x009c88d0:0x009c8b7f,  expr_defined_in_loop_p
0x009c8b80:0x009c8e15,  add_loop_exit_phis
0x009c8e20:0x009c9454,  rename_variables_in_expr
0x009c9460:0x009c946c,  debug_rename_map
0x009c9470:0x009c9477,  rename_map_elt_info
0x009c9480:0x009c948d,  eq_rename_map_elts
0x009c9490:0x009c949c,  debug_ivtype_map
0x009c94a0:0x009c94aa,  ivtype_map_elt_info
0x009c94b0:0x009c94bf,  eq_ivtype_map_elts
0x009c94c0:0x009c9694,  build_sese_loop_nests
0x009c96a0:0x009c96f5,  new_sese
0x009c9700:0x009c9743,  free_sese
0x009c9750:0x009c9f0f,  sese_insert_phis_for_liveouts
0x009c9f10:0x009c9f8c,  set_rename
0x009c9f90:0x009cc2d4,  rename_nb_iterations
0x009cc2e0:0x009ce0f5,  rename_sese_parameters
0x009ce100:0x009ce6c5,  sese_adjust_liveout_phis
0x009ce6d0:0x009ce7a1,  get_true_edge_from_guard_bb
0x009ce7b0:0x009ce881,  get_false_edge_from_guard_bb
0x009ce890:0x009ce9ac,  insert_loop_close_phis
0x009ce9b0:0x009cea49,  insert_guard_phis
0x009cea50:0x009cf057,  copy_bb_and_scalar_dependences
0x009cf060:0x009cf189,  outermost_loop_in_sese
0x009cf190:0x009cf37d,  if_region_set_false_region
0x009cf380:0x009cf53c,  create_if_region_on_edge
0x009cf540:0x009cf5da,  move_sese_in_condition
0x009cf5e0:0x009cf74d,  set_ifsese_condition
0x009cf750:0x009cfa2e,  scalar_evolution_in_region
0x009cfa30:0x009cfa4d,  sha1_init_ctx
0x009cfa50:0x009cfa7a,  sha1_read_ctx
0x009cfa80:0x009d0e24,  sha1_process_block
0x009d0e30:0x009d0fa4,  sha1_finish_ctx
0x009d0fb0:0x009d12b1,  sha1_process_bytes
0x009d12c0:0x009d13d5,  sha1_stream
0x009d13e0:0x009d1941,  sha1_buffer
0x009d1950:0x009d1a24,  comparison_result
0x009d1a30:0x009d2443,  simplify_immed_subreg
0x009d2450:0x009d24d6,  mode_signbit_p.part.3
0x009d24e0:0x009d256e,  mode_signbit_p
0x009d2570:0x009d27f4,  delegitimize_mem_from_attrs
0x009d2800:0x009d299f,  simplify_rtx
0x009d29a0:0x009d314e,  simplify_relational_operation
0x009d3150:0x009d3199,  simplify_gen_relational
0x009d31a0:0x009d3f3b,  simplify_unary_operation_1
0x009d3f40:0x009d54a4,  simplify_const_unary_operation
0x009d54b0:0x009d587d,  simplify_gen_unary
0x009d5880:0x009d6201,  simplify_subreg
0x009d6210:0x009d6284,  simplify_gen_subreg
0x009d6290:0x009d671e,  avoid_constant_pool_reference
0x009d6720:0x009d6acd,  simplify_unary_operation
0x009d6ad0:0x009da2b1,  simplify_binary_operation_1
0x009da2c0:0x009da73e,  simplify_binary_operation
0x009da740:0x009db5b5,  simplify_const_binary_operation
0x009db5c0:0x009dc38f,  simplify_plus_minus
0x009dc390:0x009dc8ae,  simplify_gen_binary
0x009dc8b0:0x009dc9c1,  simplify_associative_operation
0x009dc9d0:0x009ddcef,  simplify_const_relational_operation
0x009ddcf0:0x009de4ee,  simplify_gen_ternary
0x009de4f0:0x009dec23,  simplify_ternary_operation
0x009dec30:0x009df261,  simplify_replace_fn_rtx
0x009df270:0x009df875,  simplify_replace_rtx
0x009df880:0x009df9b9,  sort_pointers
0x009df9c0:0x009dfa4a,  spaces
0x009dfa50:0x009dfa86,  sparseset_alloc
0x009dfa90:0x009dfb4f,  sparseset_clear_bit
0x009dfb50:0x009dfb97,  sparseset_copy
0x009dfba0:0x009dfea0,  sparseset_and
0x009dfea0:0x009e00d6,  sparseset_and_compl
0x009e00e0:0x009e02ce,  sparseset_ior
0x009e02d0:0x009e0396,  sparseset_equal_p
0x009e03a0:0x009e03a5,  splay_tree_xmalloc_deallocate
0x009e03b0:0x009e03b8,  splay_tree_xmalloc_allocate
0x009e03c0:0x009e0565,  splay_tree_splay.part.0
0x009e0570:0x009e0780,  splay_tree_foreach_helper
0x009e0780:0x009e07c7,  splay_tree_new
0x009e07d0:0x009e0828,  splay_tree_new_with_allocator
0x009e0830:0x009e091f,  splay_tree_delete
0x009e0920:0x009e0a21,  splay_tree_insert
0x009e0a30:0x009e0ab6,  splay_tree_remove
0x009e0ac0:0x009e0b0c,  splay_tree_lookup
0x009e0b10:0x009e0b31,  splay_tree_max
0x009e0b40:0x009e0b61,  splay_tree_min
0x009e0b70:0x009e0bc7,  splay_tree_predecessor
0x009e0bd0:0x009e0c37,  splay_tree_successor
0x009e0c40:0x009e0cad,  splay_tree_foreach
0x009e0cb0:0x009e0cc0,  splay_tree_compare_ints
0x009e0cc0:0x009e0cd1,  splay_tree_compare_pointers
0x009e0ce0:0x009e0cf8,  dump_sreal
0x009e0d00:0x009e0dd0,  sreal_init
0x009e0dd0:0x009e0e1b,  sreal_to_int
0x009e0e20:0x009e0e4f,  sreal_compare
0x009e0e50:0x009e1078,  sreal_add
0x009e1080:0x009e12b0,  sreal_sub
0x009e12b0:0x009e13c0,  sreal_mul
0x009e13c0:0x009e14f0,  sreal_div
0x009e14f0:0x009e152a,  notice_stack_pointer_modification_1
0x009e1530:0x009e1622,  rest_of_handle_stack_ptr_mod
0x009e1630:0x009e1641,  statistics_fini_pass_3
0x009e1650:0x009e16b4,  statistics_fini_pass_1
0x009e16c0:0x009e179f,  statistics_fini_pass_2
0x009e17a0:0x009e180e,  statistics_fini_1
0x009e1810:0x009e1825,  hash_statistics_free
0x009e1830:0x009e185c,  hash_statistics_eq
0x009e1860:0x009e1871,  hash_statistics_hash
0x009e1880:0x009e1963,  curr_statistics_hash
0x009e1970:0x009e1b4a,  statistics_fini_pass
0x009e1b50:0x009e1bf2,  statistics_fini
0x009e1c00:0x009e1c26,  statistics_early_init
0x009e1c30:0x009e1c61,  statistics_init
0x009e1c70:0x009e1df0,  statistics_counter_event
0x009e1df0:0x009e202f,  statistics_histogram_event
0x009e2030:0x009e20cc,  decl_overlaps_hard_reg_set_p
0x009e20d0:0x009e22de,  balance_case_nodes
0x009e22e0:0x009e22ff,  case_bit_test_cmp
0x009e2300:0x009e2440,  node_is_bounded
0x009e2440:0x009e255e,  expand_value_return
0x009e2560:0x009e25f8,  label_rtx
0x009e2600:0x009e26e8,  force_label_rtx
0x009e26f0:0x009e270f,  emit_jump
0x009e2710:0x009e273f,  expand_computed_goto
0x009e2740:0x009e2905,  expand_label
0x009e2910:0x009e3d5e,  emit_case_nodes
0x009e3d60:0x009e3e00,  expand_goto
0x009e3e00:0x009e4020,  parse_output_constraint
0x009e4020:0x009e4299,  parse_input_constraint
0x009e42a0:0x009e42c5,  tree_overlaps_hard_reg_set
0x009e42d0:0x009e48f0,  resolve_asm_operand_names
0x009e48f0:0x009e5ecc,  expand_asm_operands
0x009e5ed0:0x009e6511,  expand_asm_stmt
0x009e6520:0x009e6606,  expand_expr_stmt
0x009e6610:0x009e6735,  warn_if_unused_value
0x009e6740:0x009e6772,  expand_null_return
0x009e6780:0x009e67c9,  expand_naked_return
0x009e67d0:0x009e6cd7,  expand_return
0x009e6ce0:0x009e702e,  expand_decl
0x009e7030:0x009e707b,  expand_stack_save
0x009e7080:0x009e70b1,  expand_stack_restore
0x009e70c0:0x009e86fc,  expand_case
0x009e8700:0x009e8798,  copy_self_referential_tree_r
0x009e87a0:0x009e87ab,  internal_reference_types
0x009e87b0:0x009e87c3,  get_pending_sizes
0x009e87d0:0x009e8805,  put_pending_size
0x009e8810:0x009e883b,  put_pending_sizes
0x009e8840:0x009e8d39,  variable_size
0x009e8d40:0x009e8ddc,  finalize_size_functions
0x009e8de0:0x009e8e42,  mode_for_size
0x009e8e50:0x009e8edd,  mode_for_size_tree
0x009e8ee0:0x009e8f3c,  smallest_mode_for_size
0x009e8f40:0x009e8fc9,  int_mode_for_mode
0x009e8fd0:0x009e9007,  get_mode_alignment
0x009e9010:0x009e908b,  start_record_layout
0x009e9090:0x009e90db,  bit_from_pos
0x009e90e0:0x009e911e,  byte_from_pos
0x009e9120:0x009e91b4,  pos_from_bit
0x009e91c0:0x009e9281,  normalize_offset
0x009e9290:0x009e9386,  debug_rli
0x009e9390:0x009e9451,  normalize_rli
0x009e9460:0x009e94a0,  rli_size_unit_so_far
0x009e94a0:0x009e94ed,  rli_size_so_far
0x009e94f0:0x009e95ec,  vector_type_mode
0x009e95f0:0x009e9c55,  layout_decl
0x009e9c60:0x009e9e54,  compute_record_mode
0x009e9e60:0x009ea0aa,  finalize_type_size
0x009ea0b0:0x009eaacd,  finish_record_layout
0x009eaad0:0x009eb0f4,  relayout_decl
0x009eb100:0x009eba5c,  update_alignment_for_field
0x009eba60:0x009ec537,  place_field
0x009ec540:0x009ecefd,  layout_type.part.7
0x009ecf00:0x009ecf46,  layout_type
0x009ecf50:0x009ecffc,  finish_builtin_struct
0x009ed000:0x009ed11d,  make_signed_type
0x009ed120:0x009ed21f,  make_unsigned_type
0x009ed220:0x009ed31b,  make_fract_type
0x009ed320:0x009ed41b,  make_accum_type
0x009ed420:0x009ed5db,  initialize_sizetypes
0x009ed5e0:0x009ed6d9,  set_min_and_max_values_for_integral_type
0x009ed6e0:0x009eda5a,  set_sizetype
0x009eda60:0x009edb43,  fixup_signed_type
0x009edb50:0x009edc11,  fixup_unsigned_type
0x009edc20:0x009eddfe,  get_best_mode
0x009ede00:0x009ede96,  get_mode_bounds
0x009edea0:0x009edeb2,  pre_st_expr_eq
0x009edec0:0x009edf0c,  pre_st_expr_hash
0x009edf10:0x009edf38,  extract_mentioned_regs_1
0x009edf40:0x009ee0d9,  find_loads
0x009ee0e0:0x009ee139,  gate_rtl_store_motion
0x009ee140:0x009ee3c1,  store_killed_in_insn.part.2
0x009ee3d0:0x009ee9a3,  replace_store_insn
0x009ee9b0:0x009f00de,  execute_rtl_store_motion
0x009f00e0:0x009f00e2,  gt_pch_p_S
0x009f00f0:0x009f01ec,  gt_pch_p_16string_pool_data
0x009f01f0:0x009f01f5,  stringpool_ggc_alloc
0x009f0200:0x009f0217,  alloc_node
0x009f0220:0x009f0246,  mark_ident
0x009f0250:0x009f026a,  maybe_delete_ident
0x009f0270:0x009f02ee,  gt_ggc_mx_string_pool_data
0x009f02f0:0x009f0377,  gt_pch_nx_string_pool_data
0x009f0380:0x009f03aa,  init_stringpool
0x009f03b0:0x009f042a,  ggc_alloc_string
0x009f0430:0x009f0456,  get_identifier
0x009f0460:0x009f0484,  get_identifier_with_length
0x009f0490:0x009f04c4,  maybe_get_identifier
0x009f04d0:0x009f04dc,  stringpool_statistics
0x009f04e0:0x009f04f3,  ggc_mark_stringpool
0x009f0500:0x009f0513,  ggc_purge_stringpool
0x009f0520:0x009f0532,  gt_pch_n_S
0x009f0540:0x009f0596,  gt_pch_save_stringpool
0x009f05a0:0x009f05a2,  gt_pch_fixup_stringpool
0x009f05b0:0x009f05e3,  gt_pch_restore_stringpool
0x009f05f0:0x009f06be,  signo_max
0x009f06c0:0x009f07f1,  strsigno
0x009f0800:0x009f090a,  strtosigno
0x009f0910:0x009f0913,  objc_is_class_name
0x009f0920:0x009f0923,  objc_is_id
0x009f0930:0x009f0933,  objc_is_object_ptr
0x009f0940:0x009f0944,  objc_lookup_ivar
0x009f0950:0x009f0952,  objc_check_decl
0x009f0960:0x009f0963,  objc_is_reserved_word
0x009f0970:0x009f0973,  objc_compare_types
0x009f0980:0x009f0982,  objc_volatilize_decl
0x009f0990:0x009f0993,  objc_type_quals_match
0x009f09a0:0x009f09a4,  objc_rewrite_function_call
0x009f09b0:0x009f09b3,  objc_message_selector
0x009f09c0:0x009f09c2,  objc_declare_alias
0x009f09d0:0x009f09d2,  objc_declare_class
0x009f09e0:0x009f09e2,  objc_declare_protocols
0x009f09f0:0x009f09f2,  objc_start_protocol
0x009f0a00:0x009f0a02,  objc_start_class_interface
0x009f0a10:0x009f0a12,  objc_start_category_interface
0x009f0a20:0x009f0a22,  objc_continue_interface
0x009f0a30:0x009f0a32,  objc_finish_interface
0x009f0a40:0x009f0a42,  objc_add_instance_variable
0x009f0a50:0x009f0a52,  objc_set_visibility
0x009f0a60:0x009f0a62,  objc_set_method_type
0x009f0a70:0x009f0a72,  objc_start_class_implementation
0x009f0a80:0x009f0a82,  objc_start_category_implementation
0x009f0a90:0x009f0a92,  objc_continue_implementation
0x009f0aa0:0x009f0aa2,  objc_clear_super_receiver
0x009f0ab0:0x009f0ab2,  objc_finish_implementation
0x009f0ac0:0x009f0ac2,  objc_add_method_declaration
0x009f0ad0:0x009f0ad2,  objc_start_method_definition
0x009f0ae0:0x009f0ae2,  objc_finish_method_definition
0x009f0af0:0x009f0af3,  objc_build_keyword_decl
0x009f0b00:0x009f0b03,  objc_build_method_signature
0x009f0b10:0x009f0b13,  objc_build_encode_expr
0x009f0b20:0x009f0b23,  objc_build_protocol_expr
0x009f0b30:0x009f0b33,  objc_build_selector_expr
0x009f0b40:0x009f0b43,  objc_build_message_expr
0x009f0b50:0x009f0b53,  objc_build_string_object
0x009f0b60:0x009f0b63,  objc_get_class_reference
0x009f0b70:0x009f0b73,  objc_get_protocol_qualified_type
0x009f0b80:0x009f0b83,  objc_static_init_needed_p
0x009f0b90:0x009f0b93,  objc_generate_static_init_call
0x009f0ba0:0x009f0ba6,  objc_is_public
0x009f0bb0:0x009f0bb3,  objc_get_class_ivars
0x009f0bc0:0x009f0bc3,  objc_build_throw_stmt
0x009f0bd0:0x009f0bd3,  objc_build_synchronized
0x009f0be0:0x009f0be2,  objc_begin_try_stmt
0x009f0bf0:0x009f0bf2,  objc_begin_catch_clause
0x009f0c00:0x009f0c02,  objc_finish_catch_clause
0x009f0c10:0x009f0c12,  objc_build_finally_clause
0x009f0c20:0x009f0c23,  objc_finish_try_stmt
0x009f0c30:0x009f0c33,  objc_generate_write_barrier
0x009f0c40:0x009f0c42,  default_setup_incoming_varargs
0x009f0c50:0x009f0c83,  default_addr_space_pointer_mode
0x009f0c90:0x009f0cc2,  default_addr_space_address_mode
0x009f0cd0:0x009f0cef,  default_legitimate_address_p
0x009f0cf0:0x009f0d01,  default_external_libcall
0x009f0d10:0x009f0d8c,  default_unspec_may_trap_p
0x009f0d90:0x009f0da5,  default_promote_function_mode
0x009f0db0:0x009f0db5,  default_promote_function_mode_always_promote
0x009f0dc0:0x009f0dcb,  default_cc_modes_compatible
0x009f0dd0:0x009f0df4,  default_return_in_memory
0x009f0e00:0x009f0e04,  default_legitimize_address
0x009f0e10:0x009f0e2c,  default_expand_builtin_saveregs
0x009f0e30:0x009f0e38,  default_builtin_setjmp_frame_value
0x009f0e40:0x009f0e43,  hook_bool_CUMULATIVE_ARGS_false
0x009f0e50:0x009f0e5f,  default_pretend_outgoing_varargs_named
0x009f0e60:0x009f0e66,  default_eh_return_filter_mode
0x009f0e70:0x009f0e77,  default_libgcc_cmp_return_mode
0x009f0e80:0x009f0e87,  default_libgcc_shift_count_mode
0x009f0e90:0x009f0e97,  default_unwind_word_mode
0x009f0ea0:0x009f0ea3,  default_shift_truncation_mask
0x009f0eb0:0x009f0ecd,  default_min_divisions_for_recip_mul
0x009f0ed0:0x009f0ed3,  default_mode_rep_extended
0x009f0ee0:0x009f0ee6,  hook_bool_CUMULATIVE_ARGS_true
0x009f0ef0:0x009f0ef3,  default_mode_for_suffix
0x009f0f00:0x009f0f08,  default_cxx_guard_type
0x009f0f10:0x009f0f73,  default_cxx_get_cookie_size
0x009f0f80:0x009f0f8b,  hook_pass_by_reference_must_pass_in_stack
0x009f0f90:0x009f0f93,  hook_callee_copies_named
0x009f0fa0:0x009f0fb4,  default_unwind_emit
0x009f0fc0:0x009f1052,  default_scalar_mode_supported_p
0x009f1060:0x009f1066,  default_decimal_float_supported_p
0x009f1070:0x009f1073,  default_fixed_point_supported_p
0x009f1080:0x009f10b7,  default_invalid_within_doloop
0x009f10c0:0x009f10c3,  default_builtin_vectorized_function
0x009f10d0:0x009f10d3,  default_builtin_vectorized_conversion
0x009f10e0:0x009f10e3,  default_builtin_reciprocal
0x009f10f0:0x009f10f3,  hook_bool_CUMULATIVE_ARGS_mode_tree_bool_false
0x009f1100:0x009f1106,  hook_bool_CUMULATIVE_ARGS_mode_tree_bool_true
0x009f1110:0x009f1113,  hook_int_CUMULATIVE_ARGS_mode_tree_bool_0
0x009f1120:0x009f1122,  hook_void_bitmap
0x009f1130:0x009f1133,  hook_invalid_arg_for_unprototyped_fn
0x009f1140:0x009f1193,  default_stack_protect_guard
0x009f11a0:0x009f122c,  default_external_stack_protect_fail
0x009f1230:0x009f1325,  default_hidden_stack_protect_fail
0x009f1330:0x009f1344,  hook_bool_const_rtx_commutative_p
0x009f1350:0x009f136f,  default_function_value
0x009f1370:0x009f1375,  default_libcall_value
0x009f1380:0x009f13a4,  default_internal_arg_pointer
0x009f13b0:0x009f13fb,  default_static_chain
0x009f1400:0x009f140c,  default_trampoline_init
0x009f1410:0x009f1413,  default_branch_target_register_class
0x009f1420:0x009f1439,  default_secondary_reload
0x009f1440:0x009f1443,  default_handle_c_option
0x009f1450:0x009f1461,  default_reloc_rw_mask
0x009f1470:0x009f1474,  default_mangle_decl_assembler_name
0x009f1480:0x009f14b6,  default_builtin_vector_alignment_reachable
0x009f14c0:0x009f14d2,  default_builtin_support_vector_misalignment
0x009f14e0:0x009f14f2,  default_valid_pointer_mode
0x009f1500:0x009f1546,  default_addr_space_valid_pointer_mode
0x009f1550:0x009f1577,  target_default_pointer_address_modes_p
0x009f1580:0x009f15b5,  default_addr_space_legitimate_address_p
0x009f15c0:0x009f15d6,  default_addr_space_legitimize_address
0x009f15e0:0x009f15e7,  default_addr_space_subset_p
0x009f15f0:0x009f160f,  default_addr_space_convert
0x009f1610:0x009f1616,  default_hard_regno_scratch_ok
0x009f1620:0x009f163c,  default_target_option_valid_attribute_p
0x009f1640:0x009f165c,  default_target_option_pragma_parse
0x009f1660:0x009f1693,  default_target_can_inline_p
0x009f16a0:0x009f16a6,  default_case_values_threshold
0x009f16b0:0x009f16b3,  default_have_conditional_execution
0x009f16c0:0x009f1e61,  timevar_init
0x009f1e70:0x009f1ffb,  timevar_push_1
0x009f2000:0x009f214c,  timevar_pop_1
0x009f2150:0x009f2297,  timevar_start
0x009f22a0:0x009f23d7,  timevar_stop
0x009f23e0:0x009f2774,  timevar_print
0x009f2780:0x009f281a,  print_time
0x009f2820:0x009f2843,  gate_tracer
0x009f2850:0x009f29c6,  find_best_predecessor
0x009f29d0:0x009f2b26,  find_best_successor
0x009f2b30:0x009f333d,  tracer
0x009f3340:0x009f33a4,  gimple_op
0x009f33b0:0x009f33c6,  free_name_expansion
0x009f33d0:0x009f33eb,  double_int_ext_for_comb
0x009f33f0:0x009f3438,  aff_combination_const
0x009f3440:0x009f347a,  aff_combination_elt
0x009f3480:0x009f3688,  aff_combination_scale
0x009f3690:0x009f392c,  aff_combination_add_elt
0x009f3930:0x009f3b51,  aff_combination_add_product
0x009f3b60:0x009f3eb2,  aff_combination_add
0x009f3ec0:0x009f4239,  tree_to_aff_combination
0x009f4240:0x009f4796,  aff_combination_to_tree
0x009f47a0:0x009f4998,  aff_combination_convert
0x009f49a0:0x009f49f1,  unshare_aff_combination
0x009f4a00:0x009f4a84,  aff_combination_remove_elt
0x009f4a90:0x009f4c3c,  aff_combination_mult
0x009f4c40:0x009f52b1,  aff_combination_expand
0x009f52c0:0x009f52e2,  tree_to_aff_combination_expand
0x009f52f0:0x009f531d,  free_affine_expand_cache
0x009f5320:0x009f5569,  aff_combination_constant_multiple_p
0x009f5570:0x009f573d,  print_aff
0x009f5740:0x009f5768,  debug_aff
0x009f5770:0x009f59c4,  get_inner_reference_aff
0x009f59d0:0x009f59fa,  gate_call_cdce
0x009f5a00:0x009f5c39,  gen_one_condition
0x009f5c40:0x009f720f,  tree_call_cdce
0x009f7210:0x009f7213,  locus_map_hash
0x009f7220:0x009f722b,  locus_map_eq
0x009f7230:0x009f725e,  edge_to_cases_cleanup
0x009f7260:0x009f7268,  gimple_can_remove_branch_p
0x009f7270:0x009f7276,  gimple_can_duplicate_bb_p
0x009f7280:0x009f72c3,  gimple_block_ends_with_condjump_p
0x009f72d0:0x009f72ff,  extract_true_false_edges_from_block
0x009f7300:0x009f7308,  gate_warn_unused_result
0x009f7310:0x009f739d,  VEC_basic_block_gc_safe_grow_cleared
0x009f73a0:0x009f7404,  gimple_op
0x009f7410:0x009f748f,  gimple_set_op
0x009f7490:0x009f74c9,  single_succ_edge
0x009f74d0:0x009f756c,  ei_next
0x009f7570:0x009f7615,  new_label_mapper
0x009f7620:0x009f7963,  verify_types_in_gimple_reference
0x009f7970:0x009f7a8a,  verify_gimple_comparison
0x009f7a90:0x009f7ac6,  verify_eh_throw_stmt_node
0x009f7ad0:0x009f806b,  verify_expr
0x009f8070:0x009f81cd,  gimple_lv_adjust_loop_header_phi
0x009f81d0:0x009f82b6,  replace_by_duplicate_decl
0x009f82c0:0x009f83cb,  replace_ssa_name
0x009f83d0:0x009f85d2,  move_stmt_op
0x009f85e0:0x009f86e4,  replace_block_vars_by_duplicates
0x009f86f0:0x009f8756,  gimple_execute_on_shrinking_pred
0x009f8760:0x009f87ae,  gimple_execute_on_growing_pred
0x009f87b0:0x009f87e6,  gimple_move_block_after
0x009f87f0:0x009f890d,  create_bb
0x009f8910:0x009f8964,  op_iter_next_use.part.50
0x009f8970:0x009f89db,  execute_warn_function_noreturn
0x009f89e0:0x009f8a3f,  gimple_op.constprop.75
0x009f8a40:0x009f8cc5,  remove_bb
0x009f8cd0:0x009f8d30,  gimple_op.constprop.76
0x009f8d30:0x009f8e51,  do_warn_unused_result
0x009f8e60:0x009f8e7f,  run_warn_unused_result
0x009f8e80:0x009f8ed6,  gimple_block_ends_with_call_p
0x009f8ee0:0x009f8f4e,  ei_cond.isra.48
0x009f8f50:0x009f91a3,  add_phi_args_after_copy_edge
0x009f91b0:0x009f939c,  gimple_duplicate_bb
0x009f93a0:0x009f957e,  gimple_split_edge
0x009f9580:0x009f972d,  move_stmt_r
0x009f9730:0x009fa98f,  verify_types_in_gimple_seq_2
0x009fa990:0x009faa74,  verify_node_sharing
0x009faa80:0x009fab52,  gimple_lv_add_condition_to_bb
0x009fab60:0x009fade2,  assign_discriminator.part.64
0x009fadf0:0x009fafe8,  gimple_split_block
0x009faff0:0x009fb29f,  split_critical_edges
0x009fb2a0:0x009fb609,  gimple_flow_call_edges_add
0x009fb610:0x009fb8ce,  execute_warn_function_return
0x009fb8d0:0x009fbdef,  link_use_stmts_after
0x009fbdf0:0x009fbf1f,  gimple_make_forwarder_block
0x009fbf20:0x009fc111,  init_empty_tree_cfg_for_function
0x009fc120:0x009fc12c,  init_empty_tree_cfg
0x009fc130:0x009fc296,  fold_cond_expr_cond
0x009fc2a0:0x009fc2d3,  start_recording_case_labels
0x009fc2e0:0x009fc313,  end_recording_case_labels
0x009fc320:0x009fc41f,  label_to_block_fn
0x009fc420:0x009fc47a,  main_block_label
0x009fc480:0x009fc5e3,  get_cases_for_edge
0x009fc5f0:0x009fd3ba,  gimple_verify_flow_info
0x009fd3c0:0x009fd519,  make_abnormal_goto_edges
0x009fd520:0x009fdd1a,  cleanup_dead_labels
0x009fdd20:0x009fe3dc,  group_case_labels
0x009fe3e0:0x009fe40e,  has_zero_uses_1
0x009fe410:0x009fe474,  single_imm_use_1
0x009fe480:0x009fe8fd,  replace_uses_by
0x009fe900:0x009fe93d,  single_noncomplex_succ
0x009fe940:0x009fe972,  notice_special_calls
0x009fe980:0x009fe98f,  clear_special_calls
0x009fe990:0x009fecf9,  find_taken_edge
0x009fed00:0x009fed13,  gimple_debug_bb
0x009fed20:0x009fed60,  gimple_debug_bb_n
0x009fed60:0x009ff03e,  dump_cfg_stats
0x009ff040:0x009ff04c,  debug_cfg_stats
0x009ff050:0x009ff06f,  is_ctrl_stmt
0x009ff070:0x009ff0e6,  is_ctrl_altering_stmt
0x009ff0f0:0x009ff115,  simple_goto_p
0x009ff120:0x009ff172,  stmt_can_make_abnormal_goto
0x009ff180:0x009ff1ba,  stmt_ends_bb_p
0x009ff1c0:0x00a008fb,  execute_build_cfg
0x00a00900:0x00a00fe5,  gimple_merge_blocks
0x00a00ff0:0x00a01160,  gimple_can_merge_blocks_p
0x00a01160:0x00a01174,  delete_tree_cfg_annotations
0x00a01180:0x00a011ca,  first_stmt
0x00a011d0:0x00a0121a,  last_stmt
0x00a01220:0x00a01295,  last_and_only_stmt
0x00a012a0:0x00a012c8,  verify_types_in_gimple_seq
0x00a012d0:0x00a0137d,  tree_node_can_be_shared
0x00a01380:0x00a019b8,  verify_stmts
0x00a019c0:0x00a01b35,  gimple_block_label
0x00a01b40:0x00a01fd5,  gimple_redirect_edge_and_branch
0x00a01fe0:0x00a02013,  gimple_redirect_edge_and_branch_force
0x00a02020:0x00a0210a,  add_phi_args_after_copy_bb
